month,people
2011/1/1,12219
2011/1/6,12306
2011/1/11,12181
2011/1/16,12200
2011/1/21,12123
2011/1/26,11973
2011/1/31,12180
2011/2/5,12381
2011/2/10,12271
2011/2/15,12049
2011/2/20,11926
2011/2/25,11861
2011/3/2,11868
2011/3/7,11682
2011/3/12,11747
2011/3/17,11571
2011/3/22,11585
2011/3/27,11542
2011/4/1,11871
2011/4/6,12085
2011/4/11,12542
2011/4/16,12552
2011/4/21,12378
2011/4/26,12339
2011/5/1,12498
2011/5/6,12655
2011/5/11,13054
2011/5/16,13137
2011/5/21,13150
2011/5/26,13189
2011/5/31,13528
2011/6/5,13594
2011/6/10,13441
2011/6/15,13419
2011/6/20,13505
2011/6/25,13594
2011/6/30,13562
2011/7/5,14081
2011/7/10,14167
2011/7/15,14150
2011/7/20,14241
2011/7/25,14161
2011/7/30,14506
2011/8/4,14566
2011/8/9,14535
2011/8/14,14671
2011/8/19,15044
2011/8/24,15267
2011/8/29,15348
2011/9/3,15409
2011/9/8,15770
2011/9/13,15929
2011/9/18,16099
2011/9/23,16299
2011/9/28,16369
2011/10/3,16549
2011/10/8,16663
2011/10/13,16788
2011/10/18,16957
2011/10/23,16880
2011/10/28,16939
2011/11/2,16898
2011/11/7,16810
2011/11/12,16825
2011/11/17,17065
2011/11/22,17199
2011/11/27,17403
2011/12/2,17221
2011/12/7,17255
2011/12/12,17398
2011/12/17,17286
2011/12/22,17508
2011/12/27,17621
2012/1/1,17583
2012/1/6,17705
2012/1/11,17781
2012/1/16,17680
2012/1/21,17797
2012/1/26,17728
2012/1/31,17847
2012/2/5,18137
2012/2/10,17836
2012/2/15,18198
2012/2/20,18112
2012/2/25,18255
2012/3/1,18320
2012/3/6,18586
2012/3/11,18327
2012/3/16,18407
2012/3/21,18818
2012/3/26,19175
2012/3/31,19346
2012/4/5,19452
2012/4/10,19453
2012/4/15,19423
2012/4/20,19537
2012/4/25,19736
2012/4/30,19569
2012/5/5,19471
2012/5/10,19301
2012/5/15,19122
2012/5/20,19058
2012/5/25,19270
2012/5/30,19370
2012/6/4,19236
2012/6/9,19174
2012/6/14,19426
2012/6/19,19219
2012/6/24,19166
2012/6/29,19253
2012/7/4,19239
2012/7/9,19126
2012/7/14,19143
2012/7/19,19147
2012/7/24,19191
2012/7/29,19119
2012/8/3,19277
2012/8/8,19134
2012/8/13,19340
2012/8/18,19309
2012/8/23,19526
2012/8/28,19357
2012/9/2,19397
2012/9/7,19336
2012/9/12,19366
2012/9/17,19474
2012/9/22,19738
2012/9/27,19786
2012/10/2,19756
2012/10/7,19690
2012/10/12,19671
2012/10/17,19594
