month,people
2011/1/1,29791
2011/1/6,29354
2011/1/11,29458
2011/1/16,29157
2011/1/21,29541
2011/1/26,29432
2011/1/31,30183
2011/2/5,29777
2011/2/10,29643
2011/2/15,28827
2011/2/20,28675
2011/2/25,29312
2011/3/2,28862
2011/3/7,28274
2011/3/12,28243
2011/3/17,28223
2011/3/22,29131
2011/3/27,29203
2011/4/1,29378
2011/4/6,30041
2011/4/11,30331
2011/4/16,30495
2011/4/21,30504
2011/4/26,30547
2011/5/1,30722
2011/5/6,30603
2011/5/11,31340
2011/5/16,31347
2011/5/21,32002
2011/5/26,32256
2011/5/31,32768
2011/6/5,33032
2011/6/10,33412
2011/6/15,33331
2011/6/20,33278
2011/6/25,33147
2011/6/30,32848
2011/7/5,33225
2011/7/10,32830
2011/7/15,33263
2011/7/20,34412
2011/7/25,35040
2011/7/30,35479
2011/8/4,35936
2011/8/9,36375
2011/8/14,36456
2011/8/19,36338
2011/8/24,36969
2011/8/29,37632
2011/9/3,37648
2011/9/8,37652
2011/9/13,37234
2011/9/18,37285
2011/9/23,37249
2011/9/28,38084
2011/10/3,38483
2011/10/8,38430
2011/10/13,38381
2011/10/18,38750
2011/10/23,39306
2011/10/28,39567
2011/11/2,39397
2011/11/7,39769
2011/11/12,39880
2011/11/17,39693
2011/11/22,40023
2011/11/27,40796
2011/12/2,41671
2011/12/7,41875
2011/12/12,41805
2011/12/17,41744
2011/12/22,42121
2011/12/27,42330
2012/1/1,41800
2012/1/6,42012
2012/1/11,42185
2012/1/16,42343
2012/1/21,42617
2012/1/26,42965
2012/1/31,42506
2012/2/5,42475
2012/2/10,42460
2012/2/15,42485
2012/2/20,42595
2012/2/25,42825
2012/3/1,42469
2012/3/6,42087
2012/3/11,41796
2012/3/16,41532
2012/3/21,41892
2012/3/26,42096
2012/3/31,42609
2012/4/5,43065
2012/4/10,42601
2012/4/15,42339
2012/4/20,42943
2012/4/25,43340
2012/4/30,42667
2012/5/5,42787
2012/5/10,42380
2012/5/15,42289
2012/5/20,42000
2012/5/25,42101
2012/5/30,42607
2012/6/4,42281
2012/6/9,42947
2012/6/14,42666
2012/6/19,42367
2012/6/24,42334
2012/6/29,41930
2012/7/4,41479
2012/7/9,40399
2012/7/14,40102
2012/7/19,39352
2012/7/24,39509
2012/7/29,40407
2012/8/3,40043
2012/8/8,39769
2012/8/13,39888
2012/8/18,39810
2012/8/23,40120
2012/8/28,39620
2012/9/2,39198
2012/9/7,39204
2012/9/12,38171
2012/9/17,35453
2012/9/22,35509
2012/9/27,36711
2012/10/2,37447
2012/10/7,38609
2012/10/12,37597
2012/10/17,37637
