month,people
2011/1/1,121755
2011/1/6,120281
2011/1/11,121864
2011/1/16,121870
2011/1/21,123187
2011/1/26,122073
2011/1/31,123088
2011/2/5,123862
2011/2/10,122747
2011/2/15,122549
2011/2/20,123262
2011/2/25,125399
2011/3/2,125112
2011/3/7,124808
2011/3/12,124612
2011/3/17,124259
2011/3/22,124615
2011/3/27,125359
2011/4/1,126434
2011/4/6,127253
2011/4/11,128182
2011/4/16,127621
2011/4/21,129055
2011/4/26,129758
2011/5/1,131101
2011/5/6,129395
2011/5/11,130458
2011/5/16,129626
2011/5/21,129345
2011/5/26,130223
2011/5/31,130873
2011/6/5,131272
2011/6/10,132915
2011/6/15,134062
2011/6/20,134471
2011/6/25,135786
2011/6/30,136311
2011/7/5,134280
2011/7/10,135506
2011/7/15,135277
2011/7/20,134366
2011/7/25,133673
2011/7/30,134671
2011/8/4,133172
2011/8/9,132812
2011/8/14,132426
2011/8/19,132720
2011/8/24,134171
2011/8/29,135262
2011/9/3,134143
2011/9/8,134862
2011/9/13,135793
2011/9/18,134542
2011/9/23,134024
2011/9/28,134523
2011/10/3,135137
2011/10/8,133571
2011/10/13,133909
2011/10/18,134313
2011/10/23,134068
2011/10/28,135388
2011/11/2,134199
2011/11/7,133527
2011/11/12,134272
2011/11/17,135275
2011/11/22,136306
2011/11/27,136980
2011/12/2,136468
2011/12/7,138059
2011/12/12,138253
2011/12/17,138849
2011/12/22,138340
2011/12/27,137313
2012/1/1,137479
2012/1/6,137967
2012/1/11,137370
2012/1/16,137490
2012/1/21,138376
2012/1/26,139550
2012/1/31,140304
2012/2/5,139761
2012/2/10,140979
2012/2/15,141738
2012/2/20,139960
2012/2/25,139405
2012/3/1,138901
2012/3/6,140895
2012/3/11,140139
2012/3/16,140991
2012/3/21,141028
2012/3/26,142026
2012/3/31,142088
2012/4/5,141417
2012/4/10,140587
2012/4/15,141385
2012/4/20,141629
2012/4/25,142413
2012/4/30,142135
2012/5/5,142729
2012/5/10,143209
2012/5/15,143243
2012/5/20,143571
2012/5/25,143900
2012/5/30,143180
2012/6/4,143210
2012/6/9,143031
2012/6/14,143677
2012/6/19,143855
2012/6/24,143394
2012/6/29,144445
2012/7/4,144915
2012/7/9,145057
2012/7/14,145615
2012/7/19,145085
2012/7/24,146220
2012/7/29,146200
2012/8/3,144935
2012/8/8,145130
2012/8/13,145483
2012/8/18,145151
2012/8/23,144033
2012/8/28,143910
2012/9/2,144206
2012/9/7,144144
2012/9/12,141871
2012/9/17,141574
2012/9/22,141826
2012/9/27,142593
2012/10/2,143312
2012/10/7,143491
2012/10/12,144731
2012/10/17,144890
