month,people
2011/1/1,18349
2011/1/6,18522
2011/1/11,18458
2011/1/16,18732
2011/1/21,18838
2011/1/26,18908
2011/1/31,19127
2011/2/5,19535
2011/2/10,19299
2011/2/15,19546
2011/2/20,19660
2011/2/25,19678
2011/3/2,19936
2011/3/7,19973
2011/3/12,20415
2011/3/17,20585
2011/3/22,20766
2011/3/27,20737
2011/4/1,20776
2011/4/6,20575
2011/4/11,21195
2011/4/16,21453
2011/4/21,21603
2011/4/26,21610
2011/5/1,21932
2011/5/6,22341
2011/5/11,22105
2011/5/16,21988
2011/5/21,22230
2011/5/26,22838
2011/5/31,23173
2011/6/5,23397
2011/6/10,23768
2011/6/15,24363
2011/6/20,24182
2011/6/25,24374
2011/6/30,24358
2011/7/5,24196
2011/7/10,24646
2011/7/15,25088
2011/7/20,25249
2011/7/25,25266
2011/7/30,25375
2011/8/4,25297
2011/8/9,25385
2011/8/14,25440
2011/8/19,25164
2011/8/24,25505
2011/8/29,25688
2011/9/3,25723
2011/9/8,25678
2011/9/13,25960
2011/9/18,25946
2011/9/23,25844
2011/9/28,26461
2011/10/3,26457
2011/10/8,26837
2011/10/13,26492
2011/10/18,26733
2011/10/23,26961
2011/10/28,27463
2011/11/2,27136
2011/11/7,27706
2011/11/12,27448
2011/11/17,27786
2011/11/22,28110
2011/11/27,28327
2011/12/2,28769
2011/12/7,28647
2011/12/12,28772
2011/12/17,28903
2011/12/22,29249
2011/12/27,29273
2012/1/1,29125
2012/1/6,29137
2012/1/11,29125
2012/1/16,29341
2012/1/21,29489
2012/1/26,29686
2012/1/31,29739
2012/2/5,29804
2012/2/10,29539
2012/2/15,29957
2012/2/20,30022
2012/2/25,29970
2012/3/1,29579
2012/3/6,29575
2012/3/11,29023
2012/3/16,28702
2012/3/21,29148
2012/3/26,28809
2012/3/31,29204
2012/4/5,29282
2012/4/10,29634
2012/4/15,29670
2012/4/20,29831
2012/4/25,29893
2012/4/30,29752
2012/5/5,29803
2012/5/10,29729
2012/5/15,29710
2012/5/20,30298
2012/5/25,30668
2012/5/30,30353
2012/6/4,30414
2012/6/9,30382
2012/6/14,30357
2012/6/19,30401
2012/6/24,30319
2012/6/29,29787
2012/7/4,29690
2012/7/9,29205
2012/7/14,28693
2012/7/19,29036
2012/7/24,29281
2012/7/29,28756
2012/8/3,29008
2012/8/8,28500
2012/8/13,28313
2012/8/18,28511
2012/8/23,28228
2012/8/28,28200
2012/9/2,28009
2012/9/7,28094
2012/9/12,26327
2012/9/17,23933
2012/9/22,24699
2012/9/27,24600
2012/10/2,24439
2012/10/7,25642
2012/10/12,25485
2012/10/17,25234
