month,people
2011/1/1,1333
2011/1/6,1335
2011/1/11,1315
2011/1/16,1315
2011/1/21,1315
2011/1/26,1314
2011/1/31,1314
2011/2/5,1313
2011/2/10,1309
2011/2/15,1355
2011/2/20,1349
2011/2/25,1349
2011/3/2,1350
2011/3/7,1345
2011/3/12,1344
2011/3/17,1327
2011/3/22,1317
2011/3/27,1316
2011/4/1,1318
2011/4/6,1317
2011/4/11,1317
2011/4/16,1357
2011/4/21,1352
2011/4/26,1361
2011/5/1,1364
2011/5/6,1361
2011/5/11,1375
2011/5/16,1372
2011/5/21,1375
2011/5/26,1373
2011/5/31,1365
2011/6/5,1359
2011/6/10,1354
2011/6/15,1349
2011/6/20,1344
2011/6/25,1334
2011/6/30,1329
2011/7/5,1314
2011/7/10,1343
2011/7/15,1336
2011/7/20,1351
2011/7/25,1348
2011/7/30,1384
2011/8/4,1379
2011/8/9,1375
2011/8/14,1367
2011/8/19,1358
2011/8/24,1346
2011/8/29,1331
2011/9/3,1327
2011/9/8,1317
2011/9/13,1373
2011/9/18,1365
2011/9/23,1378
2011/9/28,1372
2011/10/3,1370
2011/10/8,1364
2011/10/13,1355
2011/10/18,1342
2011/10/23,1328
2011/10/28,1316
2011/11/2,1309
2011/11/7,1295
2011/11/12,1344
2011/11/17,1343
2011/11/22,1350
2011/11/27,1354
2011/12/2,1352
2011/12/7,1350
2011/12/12,1337
2011/12/17,1327
2011/12/22,1317
2011/12/27,1311
2012/1/1,1297
2012/1/6,1348
2012/1/11,1348
2012/1/16,1361
2012/1/21,1349
2012/1/26,1338
2012/1/31,1325
2012/2/5,1321
2012/2/10,1318
2012/2/15,1309
2012/2/20,1299
2012/2/25,1291
2012/3/1,1288
2012/3/6,1285
2012/3/11,1279
2012/3/16,1371
2012/3/21,1369
2012/3/26,1368
2012/3/31,1360
2012/4/5,1360
2012/4/10,1355
2012/4/15,1348
2012/4/20,1338
2012/4/25,1332
2012/4/30,1324
2012/5/5,1318
2012/5/10,1321
2012/5/15,1401
2012/5/20,1384
2012/5/25,1379
2012/5/30,1372
2012/6/4,1369
2012/6/9,1360
2012/6/14,1350
2012/6/19,1341
2012/6/24,1325
2012/6/29,1287
2012/7/4,1275
2012/7/9,1275
2012/7/14,1338
2012/7/19,1371
2012/7/24,1366
2012/7/29,1363
2012/8/3,1359
2012/8/8,1352
2012/8/13,1342
2012/8/18,1336
2012/8/23,1328
2012/8/28,1320
2012/9/2,1310
2012/9/7,1301
2012/9/12,1355
2012/9/17,1377
2012/9/22,1369
2012/9/27,1370
2012/10/2,1363
2012/10/7,1352
2012/10/12,1347
2012/10/17,1338
