month,people
2011/1/1,14782
2011/1/6,14774
2011/1/11,14756
2011/1/16,14989
2011/1/21,14907
2011/1/26,14899
2011/1/31,14990
2011/2/5,14918
2011/2/10,14978
2011/2/15,14967
2011/2/20,15024
2011/2/25,15047
2011/3/2,15058
2011/3/7,15003
2011/3/12,15077
2011/3/17,15173
2011/3/22,15187
2011/3/27,15085
2011/4/1,15114
2011/4/6,15179
2011/4/11,15285
2011/4/16,15291
2011/4/21,15259
2011/4/26,15246
2011/5/1,15179
2011/5/6,15140
2011/5/11,15108
2011/5/16,15165
2011/5/21,15118
2011/5/26,15159
2011/5/31,15335
2011/6/5,15501
2011/6/10,15399
2011/6/15,15323
2011/6/20,15380
2011/6/25,15402
2011/6/30,15340
2011/7/5,15354
2011/7/10,15376
2011/7/15,15462
2011/7/20,15401
2011/7/25,15474
2011/7/30,15529
2011/8/4,15675
2011/8/9,15826
2011/8/14,15749
2011/8/19,15779
2011/8/24,16031
2011/8/29,16072
2011/9/3,16050
2011/9/8,16065
2011/9/13,16067
2011/9/18,15863
2011/9/23,15966
2011/9/28,16057
2011/10/3,16270
2011/10/8,16234
2011/10/13,16364
2011/10/18,16428
2011/10/23,16528
2011/10/28,16644
2011/11/2,16521
2011/11/7,16335
2011/11/12,16378
2011/11/17,16432
2011/11/22,16437
2011/11/27,16537
2011/12/2,16483
2011/12/7,16472
2011/12/12,16399
2011/12/17,16292
2011/12/22,16159
2011/12/27,16154
2012/1/1,16034
2012/1/6,16064
2012/1/11,16094
2012/1/16,16098
2012/1/21,16123
2012/1/26,16159
2012/1/31,16160
2012/2/5,16404
2012/2/10,16381
2012/2/15,16367
2012/2/20,16293
2012/2/25,16347
2012/3/1,16361
2012/3/6,16209
2012/3/11,16040
2012/3/16,15908
2012/3/21,15983
2012/3/26,16001
2012/3/31,16084
2012/4/5,16080
2012/4/10,16026
2012/4/15,16052
2012/4/20,15981
2012/4/25,15901
2012/4/30,16011
2012/5/5,16092
2012/5/10,16052
2012/5/15,16126
2012/5/20,16124
2012/5/25,16182
2012/5/30,16192
2012/6/4,16247
2012/6/9,16307
2012/6/14,16273
2012/6/19,16292
2012/6/24,16338
2012/6/29,16205
2012/7/4,16121
2012/7/9,16086
2012/7/14,16084
2012/7/19,15951
2012/7/24,16187
2012/7/29,16201
2012/8/3,16423
2012/8/8,16451
2012/8/13,16498
2012/8/18,16423
2012/8/23,16450
2012/8/28,16435
2012/9/2,16472
2012/9/7,16411
2012/9/12,16355
2012/9/17,16048
2012/9/22,16129
2012/9/27,16089
2012/10/2,16067
2012/10/7,16145
2012/10/12,15999
2012/10/17,15924
