month,people
2011/1/1,63304
2011/1/6,64073
2011/1/11,64610
2011/1/16,63749
2011/1/21,63491
2011/1/26,63675
2011/1/31,65263
2011/2/5,65763
2011/2/10,65900
2011/2/15,66210
2011/2/20,66114
2011/2/25,66209
2011/3/2,67297
2011/3/7,66515
2011/3/12,67508
2011/3/17,68105
2011/3/22,67888
2011/3/27,67843
2011/4/1,68788
2011/4/6,68793
2011/4/11,69297
2011/4/16,69779
2011/4/21,69692
2011/4/26,70102
2011/5/1,70211
2011/5/6,70232
2011/5/11,71799
2011/5/16,71690
2011/5/21,72353
2011/5/26,72215
2011/5/31,72923
2011/6/5,73331
2011/6/10,73904
2011/6/15,73981
2011/6/20,74218
2011/6/25,74685
2011/6/30,74249
2011/7/5,75348
2011/7/10,76504
2011/7/15,76758
2011/7/20,76617
2011/7/25,77506
2011/7/30,78668
2011/8/4,78682
2011/8/9,78915
2011/8/14,79082
2011/8/19,79326
2011/8/24,79917
2011/8/29,79466
2011/9/3,78998
2011/9/8,79494
2011/9/13,80037
2011/9/18,80423
2011/9/23,81076
2011/9/28,82241
2011/10/3,83162
2011/10/8,83269
2011/10/13,83436
2011/10/18,83317
2011/10/23,83543
2011/10/28,83297
2011/11/2,83589
2011/11/7,84167
2011/11/12,84243
2011/11/17,84240
2011/11/22,84190
2011/11/27,84729
2011/12/2,85253
2011/12/7,85961
2011/12/12,86319
2011/12/17,87046
2011/12/22,87357
2011/12/27,87645
2012/1/1,88105
2012/1/6,87934
2012/1/11,87538
2012/1/16,87707
2012/1/21,88348
2012/1/26,88621
2012/1/31,88811
2012/2/5,88723
2012/2/10,88351
2012/2/15,89282
2012/2/20,88334
2012/2/25,88636
2012/3/1,88670
2012/3/6,89450
2012/3/11,88622
2012/3/16,88040
2012/3/21,88350
2012/3/26,87271
2012/3/31,86805
2012/4/5,88073
2012/4/10,88576
2012/4/15,88697
2012/4/20,89275
2012/4/25,89925
2012/4/30,90671
2012/5/5,90373
2012/5/10,91266
2012/5/15,90564
2012/5/20,91067
2012/5/25,91350
2012/5/30,91562
2012/6/4,91189
2012/6/9,91111
2012/6/14,91707
2012/6/19,92458
2012/6/24,94371
2012/6/29,93549
2012/7/4,93910
2012/7/9,94215
2012/7/14,94328
2012/7/19,95087
2012/7/24,94861
2012/7/29,94898
2012/8/3,94654
2012/8/8,94510
2012/8/13,95125
2012/8/18,95353
2012/8/23,95848
2012/8/28,96070
2012/9/2,96322
2012/9/7,96315
2012/9/12,95801
2012/9/17,95752
2012/9/22,95361
2012/9/27,95067
2012/10/2,94872
2012/10/7,95792
2012/10/12,94918
2012/10/17,94511
