month,people
2011/1/1,8137
2011/1/6,7907
2011/1/11,7806
2011/1/16,7925
2011/1/21,7993
2011/1/26,8054
2011/1/31,8184
2011/2/5,8028
2011/2/10,8046
2011/2/15,8047
2011/2/20,8254
2011/2/25,8268
2011/3/2,8114
2011/3/7,8190
2011/3/12,8106
2011/3/17,8153
2011/3/22,8185
2011/3/27,8258
2011/4/1,8291
2011/4/6,8358
2011/4/11,8468
2011/4/16,8533
2011/4/21,8576
2011/4/26,8548
2011/5/1,8598
2011/5/6,8874
2011/5/11,8996
2011/5/16,9044
2011/5/21,9055
2011/5/26,9029
2011/5/31,9048
2011/6/5,8967
2011/6/10,8932
2011/6/15,8965
2011/6/20,9010
2011/6/25,8971
2011/6/30,8942
2011/7/5,8960
2011/7/10,9099
2011/7/15,9095
2011/7/20,9065
2011/7/25,9107
2011/7/30,9077
2011/8/4,9036
2011/8/9,8976
2011/8/14,8921
2011/8/19,9000
2011/8/24,8948
2011/8/29,8978
2011/9/3,8996
2011/9/8,9038
2011/9/13,9121
2011/9/18,9157
2011/9/23,9261
2011/9/28,9373
2011/10/3,9536
2011/10/8,9785
2011/10/13,9732
2011/10/18,9701
2011/10/23,9724
2011/10/28,9482
2011/11/2,9350
2011/11/7,9422
2011/11/12,9592
2011/11/17,9383
2011/11/22,9619
2011/11/27,9621
2011/12/2,9599
2011/12/7,9669
2011/12/12,9497
2011/12/17,9609
2011/12/22,9652
2011/12/27,9488
2012/1/1,9502
2012/1/6,9678
2012/1/11,9561
2012/1/16,9574
2012/1/21,9503
2012/1/26,9508
2012/1/31,9615
2012/2/5,9624
2012/2/10,9431
2012/2/15,9378
2012/2/20,9524
2012/2/25,9549
2012/3/1,9655
2012/3/6,9833
2012/3/11,9962
2012/3/16,9881
2012/3/21,9753
2012/3/26,9926
2012/3/31,9852
2012/4/5,9755
2012/4/10,9790
2012/4/15,9726
2012/4/20,9781
2012/4/25,9899
2012/4/30,9960
2012/5/5,9793
2012/5/10,9858
2012/5/15,9943
2012/5/20,10036
2012/5/25,10245
2012/5/30,10163
2012/6/4,10303
2012/6/9,10422
2012/6/14,10581
2012/6/19,10660
2012/6/24,10786
2012/6/29,10777
2012/7/4,10660
2012/7/9,10552
2012/7/14,10552
2012/7/19,10562
2012/7/24,10577
2012/7/29,10809
2012/8/3,10846
2012/8/8,10889
2012/8/13,10913
2012/8/18,10848
2012/8/23,10792
2012/8/28,10777
2012/9/2,10893
2012/9/7,10847
2012/9/12,10879
2012/9/17,10894
2012/9/22,10985
2012/9/27,11068
2012/10/2,10992
2012/10/7,11004
2012/10/12,10890
2012/10/17,10839
