month,people
2011/1/1,70013
2011/1/6,70226
2011/1/11,70764
2011/1/16,71566
2011/1/21,71395
2011/1/26,71677
2011/1/31,72255
2011/2/5,72647
2011/2/10,72762
2011/2/15,72978
2011/2/20,72959
2011/2/25,73104
2011/3/2,72609
2011/3/7,73154
2011/3/12,72669
2011/3/17,72736
2011/3/22,72226
2011/3/27,71534
2011/4/1,71453
2011/4/6,71729
2011/4/11,71543
2011/4/16,71948
2011/4/21,71789
2011/4/26,71489
2011/5/1,71501
2011/5/6,71292
2011/5/11,71853
2011/5/16,72056
2011/5/21,72135
2011/5/26,72039
2011/5/31,72286
2011/6/5,72384
2011/6/10,72288
2011/6/15,72449
2011/6/20,72249
2011/6/25,72052
2011/6/30,71416
2011/7/5,71842
2011/7/10,71879
2011/7/15,71951
2011/7/20,71913
2011/7/25,71470
2011/7/30,71621
2011/8/4,71578
2011/8/9,71106
2011/8/14,71084
2011/8/19,70771
2011/8/24,70720
2011/8/29,70825
2011/9/3,70561
2011/9/8,71239
2011/9/13,71341
2011/9/18,71545
2011/9/23,72039
2011/9/28,72594
2011/10/3,72264
2011/10/8,72187
2011/10/13,72189
2011/10/18,72092
2011/10/23,71933
2011/10/28,71759
2011/11/2,71539
2011/11/7,71924
2011/11/12,71780
2011/11/17,71562
2011/11/22,71453
2011/11/27,71892
2011/12/2,72068
2011/12/7,72204
2011/12/12,72213
2011/12/17,72311
2011/12/22,72548
2011/12/27,72414
2012/1/1,72491
2012/1/6,72385
2012/1/11,72215
2012/1/16,72281
2012/1/21,72021
2012/1/26,72342
2012/1/31,72057
2012/2/5,71852
2012/2/10,71503
2012/2/15,71390
2012/2/20,71576
2012/2/25,71820
2012/3/1,71455
2012/3/6,71725
2012/3/11,71826
2012/3/16,71927
2012/3/21,71679
2012/3/26,72397
2012/3/31,73100
2012/4/5,72957
2012/4/10,72830
2012/4/15,72750
2012/4/20,72368
2012/4/25,72697
2012/4/30,72145
2012/5/5,72336
2012/5/10,72228
2012/5/15,72084
2012/5/20,72287
2012/5/25,72263
2012/5/30,72175
2012/6/4,71591
2012/6/9,71310
2012/6/14,72092
2012/6/19,72089
2012/6/24,71849
2012/6/29,71760
2012/7/4,72497
2012/7/9,72487
2012/7/14,71668
2012/7/19,71507
2012/7/24,71089
2012/7/29,70768
2012/8/3,70354
2012/8/8,70116
2012/8/13,70314
2012/8/18,70205
2012/8/23,70527
2012/8/28,70373
2012/9/2,70614
2012/9/7,70745
2012/9/12,70850
2012/9/17,70979
2012/9/22,71394
2012/9/27,71392
2012/10/2,71437
2012/10/7,71300
2012/10/12,71154
2012/10/17,71272
