month,people
2011/1/1,104986
2011/1/6,104418
2011/1/11,104429
2011/1/16,103853
2011/1/21,104340
2011/1/26,104374
2011/1/31,103934
2011/2/5,103885
2011/2/10,104009
2011/2/15,103991
2011/2/20,103950
2011/2/25,103769
2011/3/2,103028
2011/3/7,102715
2011/3/12,102660
2011/3/17,103007
2011/3/22,104187
2011/3/27,104936
2011/4/1,104611
2011/4/6,104921
2011/4/11,105501
2011/4/16,105642
2011/4/21,106220
2011/4/26,106928
2011/5/1,106850
2011/5/6,106484
2011/5/11,106690
2011/5/16,105810
2011/5/21,105744
2011/5/26,105280
2011/5/31,105167
2011/6/5,104856
2011/6/10,105629
2011/6/15,105225
2011/6/20,105779
2011/6/25,106446
2011/6/30,106777
2011/7/5,106677
2011/7/10,106431
2011/7/15,105482
2011/7/20,106106
2011/7/25,106578
2011/7/30,106305
2011/8/4,106915
2011/8/9,108152
2011/8/14,107851
2011/8/19,108267
2011/8/24,109344
2011/8/29,109273
2011/9/3,109382
2011/9/8,109399
2011/9/13,109125
2011/9/18,109644
2011/9/23,110487
2011/9/28,110303
2011/10/3,110899
2011/10/8,111664
2011/10/13,110973
2011/10/18,111699
2011/10/23,110868
2011/10/28,109428
2011/11/2,109200
2011/11/7,109316
2011/11/12,109009
2011/11/17,108830
2011/11/22,109627
2011/11/27,109338
2011/12/2,110094
2011/12/7,111146
2011/12/12,110912
2011/12/17,111569
2011/12/22,112700
2011/12/27,112686
2012/1/1,112791
2012/1/6,114206
2012/1/11,113710
2012/1/16,114241
2012/1/21,114360
2012/1/26,113768
2012/1/31,113830
2012/2/5,114214
2012/2/10,114437
2012/2/15,114850
2012/2/20,114790
2012/2/25,114512
2012/3/1,114348
2012/3/6,114257
2012/3/11,113959
2012/3/16,113706
2012/3/21,114015
2012/3/26,113737
2012/3/31,113839
2012/4/5,114224
2012/4/10,113836
2012/4/15,113979
2012/4/20,114191
2012/4/25,114081
2012/4/30,113944
2012/5/5,113969
2012/5/10,113721
2012/5/15,113893
2012/5/20,114247
2012/5/25,114231
2012/5/30,114676
2012/6/4,115149
2012/6/9,115270
2012/6/14,115988
2012/6/19,116564
2012/6/24,116403
2012/6/29,116178
2012/7/4,116345
2012/7/9,116380
2012/7/14,116413
2012/7/19,117133
2012/7/24,116690
2012/7/29,116826
2012/8/3,116862
2012/8/8,116527
2012/8/13,116386
2012/8/18,116060
2012/8/23,115485
2012/8/28,115431
2012/9/2,115238
2012/9/7,114616
2012/9/12,114451
2012/9/17,114907
2012/9/22,115645
2012/9/27,115840
2012/10/2,116052
2012/10/7,115945
2012/10/12,116038
2012/10/17,115889
