month,people
2011/1/1,36672
2011/1/6,37170
2011/1/11,37026
2011/1/16,37860
2011/1/21,38484
2011/1/26,38292
2011/1/31,38650
2011/2/5,38796
2011/2/10,38943
2011/2/15,38921
2011/2/20,38997
2011/2/25,39291
2011/3/2,39332
2011/3/7,38943
2011/3/12,38351
2011/3/17,38457
2011/3/22,38943
2011/3/27,39162
2011/4/1,39587
2011/4/6,39972
2011/4/11,39041
2011/4/16,38505
2011/4/21,38406
2011/4/26,38392
2011/5/1,37828
2011/5/6,37453
2011/5/11,38448
2011/5/16,38479
2011/5/21,38537
2011/5/26,38084
2011/5/31,38367
2011/6/5,39094
2011/6/10,39582
2011/6/15,40029
2011/6/20,39035
2011/6/25,40220
2011/6/30,39372
2011/7/5,39260
2011/7/10,38841
2011/7/15,38869
2011/7/20,39660
2011/7/25,39345
2011/7/30,39707
2011/8/4,40624
2011/8/9,40677
2011/8/14,40279
2011/8/19,40422
2011/8/24,40498
2011/8/29,40419
2011/9/3,39802
2011/9/8,39718
2011/9/13,39707
2011/9/18,39563
2011/9/23,39210
2011/9/28,39538
2011/10/3,39283
2011/10/8,39213
2011/10/13,39882
2011/10/18,40580
2011/10/23,40507
2011/10/28,40194
2011/11/2,40857
2011/11/7,41214
2011/11/12,41306
2011/11/17,41570
2011/11/22,41108
2011/11/27,41356
2011/12/2,42042
2011/12/7,42797
2011/12/12,43764
2011/12/17,44054
2011/12/22,43440
2011/12/27,43078
2012/1/1,43114
2012/1/6,43362
2012/1/11,43221
2012/1/16,42542
2012/1/21,42409
2012/1/26,42702
2012/1/31,42620
2012/2/5,42768
2012/2/10,42887
2012/2/15,43496
2012/2/20,43839
2012/2/25,44465
2012/3/1,44259
2012/3/6,44521
2012/3/11,44909
2012/3/16,45259
2012/3/21,45436
2012/3/26,45793
2012/3/31,45963
2012/4/5,46009
2012/4/10,45893
2012/4/15,46251
2012/4/20,46036
2012/4/25,46168
2012/4/30,46031
2012/5/5,47188
2012/5/10,46992
2012/5/15,46838
2012/5/20,46610
2012/5/25,46417
2012/5/30,46371
2012/6/4,46359
2012/6/9,46697
2012/6/14,46502
2012/6/19,45909
2012/6/24,45288
2012/6/29,45100
2012/7/4,44984
2012/7/9,44768
2012/7/14,44177
2012/7/19,44258
2012/7/24,44210
2012/7/29,44803
2012/8/3,44858
2012/8/8,45022
2012/8/13,45353
2012/8/18,45487
2012/8/23,45654
2012/8/28,45446
2012/9/2,45440
2012/9/7,45783
2012/9/12,45673
2012/9/17,45968
2012/9/22,46386
2012/9/27,46620
2012/10/2,46919
2012/10/7,47384
2012/10/12,47433
2012/10/17,47094
