month,people
2011/1/1,68517
2011/1/6,67393
2011/1/11,67270
2011/1/16,67483
2011/1/21,67822
2011/1/26,68168
2011/1/31,68174
2011/2/5,68618
2011/2/10,68606
2011/2/15,68872
2011/2/20,69122
2011/2/25,69628
2011/3/2,69264
2011/3/7,69061
2011/3/12,69005
2011/3/17,68932
2011/3/22,68930
2011/3/27,68685
2011/4/1,69621
2011/4/6,69659
2011/4/11,70264
2011/4/16,69469
2011/4/21,70176
2011/4/26,70541
2011/5/1,72015
2011/5/6,70322
2011/5/11,70844
2011/5/16,70670
2011/5/21,71394
2011/5/26,71730
2011/5/31,71852
2011/6/5,72170
2011/6/10,72164
2011/6/15,72396
2011/6/20,71912
2011/6/25,72049
2011/6/30,72008
2011/7/5,71830
2011/7/10,71761
2011/7/15,72132
2011/7/20,72303
2011/7/25,72219
2011/7/30,72819
2011/8/4,73670
2011/8/9,72862
2011/8/14,73233
2011/8/19,73551
2011/8/24,73926
2011/8/29,74921
2011/9/3,73750
2011/9/8,74378
2011/9/13,74365
2011/9/18,74553
2011/9/23,75069
2011/9/28,75524
2011/10/3,75282
2011/10/8,74897
2011/10/13,75113
2011/10/18,75334
2011/10/23,75665
2011/10/28,76936
2011/11/2,75301
2011/11/7,74824
2011/11/12,74953
2011/11/17,74853
2011/11/22,73912
2011/11/27,73751
2011/12/2,73524
2011/12/7,73241
2011/12/12,73210
2011/12/17,73590
2011/12/22,73723
2011/12/27,73437
2012/1/1,73555
2012/1/6,74114
2012/1/11,73613
2012/1/16,73954
2012/1/21,74200
2012/1/26,74597
2012/1/31,74661
2012/2/5,74946
2012/2/10,74553
2012/2/15,74645
2012/2/20,74359
2012/2/25,74008
2012/3/1,73207
2012/3/6,73476
2012/3/11,73230
2012/3/16,73194
2012/3/21,73175
2012/3/26,73601
2012/3/31,73449
2012/4/5,73570
2012/4/10,73296
2012/4/15,72888
2012/4/20,72785
2012/4/25,72714
2012/4/30,71860
2012/5/5,72438
2012/5/10,72240
2012/5/15,72189
2012/5/20,72052
2012/5/25,72725
2012/5/30,72498
2012/6/4,71929
2012/6/9,72240
2012/6/14,72601
2012/6/19,72582
2012/6/24,72031
2012/6/29,71921
2012/7/4,72220
2012/7/9,72213
2012/7/14,72179
2012/7/19,72227
2012/7/24,72622
2012/7/29,72666
2012/8/3,72592
2012/8/8,72653
2012/8/13,72951
2012/8/18,72685
2012/8/23,72204
2012/8/28,72312
2012/9/2,72553
2012/9/7,72667
2012/9/12,72977
2012/9/17,73149
2012/9/22,73036
2012/9/27,72429
2012/10/2,72271
2012/10/7,72150
2012/10/12,73590
2012/10/17,73216
