month,people
2011/1/1,71536
2011/1/6,71200
2011/1/11,72713
2011/1/16,72069
2011/1/21,72325
2011/1/26,71623
2011/1/31,72448
2011/2/5,72179
2011/2/10,73298
2011/2/15,73443
2011/2/20,73437
2011/2/25,73587
2011/3/2,72748
2011/3/7,72833
2011/3/12,72422
2011/3/17,72411
2011/3/22,72317
2011/3/27,71328
2011/4/1,71302
2011/4/6,71132
2011/4/11,71987
2011/4/16,71924
2011/4/21,71724
2011/4/26,71617
2011/5/1,71347
2011/5/6,70112
2011/5/11,70051
2011/5/16,70806
2011/5/21,70220
2011/5/26,69977
2011/5/31,69824
2011/6/5,69975
2011/6/10,71270
2011/6/15,70881
2011/6/20,71071
2011/6/25,70730
2011/6/30,70032
2011/7/5,69852
2011/7/10,70266
2011/7/15,69875
2011/7/20,69620
2011/7/25,68950
2011/7/30,69149
2011/8/4,68778
2011/8/9,69874
2011/8/14,69995
2011/8/19,69851
2011/8/24,70387
2011/8/29,70735
2011/9/3,69442
2011/9/8,70373
2011/9/13,70017
2011/9/18,69706
2011/9/23,69321
2011/9/28,69380
2011/10/3,69475
2011/10/8,70145
2011/10/13,70228
2011/10/18,70068
2011/10/23,70160
2011/10/28,69697
2011/11/2,69353
2011/11/7,69541
2011/11/12,69233
2011/11/17,68778
2011/11/22,68951
2011/11/27,69235
2011/12/2,68728
2011/12/7,69667
2011/12/12,69463
2011/12/17,68935
2011/12/22,69352
2011/12/27,69046
2012/1/1,68165
2012/1/6,69114
2012/1/11,69323
2012/1/16,69922
2012/1/21,69504
2012/1/26,70137
2012/1/31,70062
2012/2/5,70734
2012/2/10,70476
2012/2/15,70585
2012/2/20,70808
2012/2/25,70138
2012/3/1,68951
2012/3/6,69430
2012/3/11,69537
2012/3/16,70010
2012/3/21,69712
2012/3/26,70145
2012/3/31,71053
2012/4/5,72276
2012/4/10,72246
2012/4/15,72131
2012/4/20,71831
2012/4/25,71666
2012/4/30,70785
2012/5/5,71075
2012/5/10,71115
2012/5/15,71320
2012/5/20,71131
2012/5/25,71446
2012/5/30,71655
2012/6/4,72991
2012/6/9,72796
2012/6/14,73700
2012/6/19,73533
2012/6/24,71072
2012/6/29,70908
2012/7/4,72554
2012/7/9,72310
2012/7/14,72222
2012/7/19,72336
2012/7/24,72361
2012/7/29,73097
2012/8/3,73119
2012/8/8,73337
2012/8/13,74360
2012/8/18,74542
2012/8/23,73786
2012/8/28,73181
2012/9/2,73343
2012/9/7,73546
2012/9/12,71202
2012/9/17,64466
2012/9/22,66819
2012/9/27,70159
2012/10/2,71627
2012/10/7,72675
2012/10/12,73896
2012/10/17,73850
