month,people
2011/1/1,555850
2011/1/6,557604
2011/1/11,559349
2011/1/16,560218
2011/1/21,561984
2011/1/26,564195
2011/1/31,569514
2011/2/5,568017
2011/2/10,568205
2011/2/15,566880
2011/2/20,565614
2011/2/25,563355
2011/3/2,561674
2011/3/7,560925
2011/3/12,560738
2011/3/17,562529
2011/3/22,564016
2011/3/27,565283
2011/4/1,568203
2011/4/6,569291
2011/4/11,570062
2011/4/16,569443
2011/4/21,568497
2011/4/26,569595
2011/5/1,570488
2011/5/6,568254
2011/5/11,569499
2011/5/16,567911
2011/5/21,569430
2011/5/26,570767
2011/5/31,575492
2011/6/5,576864
2011/6/10,578942
2011/6/15,579763
2011/6/20,581229
2011/6/25,582396
2011/6/30,583208
2011/7/5,585828
2011/7/10,586045
2011/7/15,587874
2011/7/20,589849
2011/7/25,593946
2011/7/30,601860
2011/8/4,605991
2011/8/9,606839
2011/8/14,609552
2011/8/19,610591
2011/8/24,609863
2011/8/29,611599
2011/9/3,609895
2011/9/8,612495
2011/9/13,611426
2011/9/18,611446
2011/9/23,613722
2011/9/28,616872
2011/10/3,616353
2011/10/8,614297
2011/10/13,614131
2011/10/18,612762
2011/10/23,612339
2011/10/28,613097
2011/11/2,611431
2011/11/7,610184
2011/11/12,609457
2011/11/17,609582
2011/11/22,609780
2011/11/27,612235
2011/12/2,613448
2011/12/7,613790
2011/12/12,613335
2011/12/17,614449
2011/12/22,616741
2011/12/27,617231
2012/1/1,616299
2012/1/6,617363
2012/1/11,617535
2012/1/16,618798
2012/1/21,620962
2012/1/26,624273
2012/1/31,624998
2012/2/5,626128
2012/2/10,627139
2012/2/15,628550
2012/2/20,629844
2012/2/25,632243
2012/3/1,630095
2012/3/6,631944
2012/3/11,631567
2012/3/16,632294
2012/3/21,630802
2012/3/26,632057
2012/3/31,632339
2012/4/5,631430
2012/4/10,633041
2012/4/15,633678
2012/4/20,633994
2012/4/25,632844
2012/4/30,630229
2012/5/5,626716
2012/5/10,626428
2012/5/15,625894
2012/5/20,624922
2012/5/25,626726
2012/5/30,627040
2012/6/4,627795
2012/6/9,628452
2012/6/14,626465
2012/6/19,629347
2012/6/24,628306
2012/6/29,629134
2012/7/4,629551
2012/7/9,629652
2012/7/14,628376
2012/7/19,628467
2012/7/24,629283
2012/7/29,628490
2012/8/3,629472
2012/8/8,630293
2012/8/13,631647
2012/8/18,634286
2012/8/23,636868
2012/8/28,636165
2012/9/2,637765
2012/9/7,638177
2012/9/12,639172
2012/9/17,639972
2012/9/22,644021
2012/9/27,645633
2012/10/2,646768
2012/10/7,647612
2012/10/12,648554
2012/10/17,649588
