month,people
2011/1/1,49465
2011/1/6,48925
2011/1/11,48603
2011/1/16,48952
2011/1/21,49886
2011/1/26,51019
2011/1/31,53171
2011/2/5,51999
2011/2/10,50666
2011/2/15,49994
2011/2/20,50102
2011/2/25,50040
2011/3/2,50622
2011/3/7,49448
2011/3/12,49267
2011/3/17,49539
2011/3/22,50163
2011/3/27,51723
2011/4/1,53233
2011/4/6,51283
2011/4/11,50466
2011/4/16,50213
2011/4/21,49812
2011/4/26,49534
2011/5/1,49735
2011/5/6,50356
2011/5/11,49920
2011/5/16,50116
2011/5/21,50342
2011/5/26,51655
2011/5/31,54875
2011/6/5,53860
2011/6/10,51966
2011/6/15,51677
2011/6/20,51387
2011/6/25,51797
2011/6/30,51733
2011/7/5,50590
2011/7/10,50089
2011/7/15,50725
2011/7/20,50660
2011/7/25,51752
2011/7/30,52608
2011/8/4,52292
2011/8/9,51353
2011/8/14,51391
2011/8/19,51796
2011/8/24,51897
2011/8/29,52408
2011/9/3,52749
2011/9/8,52405
2011/9/13,52316
2011/9/18,52662
2011/9/23,53797
2011/9/28,56337
2011/10/3,55152
2011/10/8,54262
2011/10/13,54077
2011/10/18,54602
2011/10/23,54661
2011/10/28,55308
2011/11/2,55461
2011/11/7,55388
2011/11/12,56013
2011/11/17,55864
2011/11/22,56782
2011/11/27,59432
2011/12/2,58476
2011/12/7,57167
2011/12/12,57067
2011/12/17,57331
2011/12/22,57551
2011/12/27,57892
2012/1/1,57616
2012/1/6,57710
2012/1/11,57306
2012/1/16,57507
2012/1/21,58429
2012/1/26,60282
2012/1/31,60329
2012/2/5,58827
2012/2/10,58552
2012/2/15,57946
2012/2/20,58307
2012/2/25,58469
2012/3/1,58187
2012/3/6,58400
2012/3/11,58546
2012/3/16,58826
2012/3/21,59678
2012/3/26,61788
2012/3/31,61533
2012/4/5,59982
2012/4/10,59054
2012/4/15,59044
2012/4/20,59641
2012/4/25,60196
2012/4/30,59649
2012/5/5,58892
2012/5/10,59167
2012/5/15,59479
2012/5/20,60460
2012/5/25,62281
2012/5/30,61794
2012/6/4,60428
2012/6/9,59258
2012/6/14,58669
2012/6/19,59086
2012/6/24,60757
2012/6/29,60640
2012/7/4,59150
2012/7/9,55934
2012/7/14,56425
2012/7/19,61640
2012/7/24,62400
2012/7/29,61804
2012/8/3,60484
2012/8/8,60419
2012/8/13,61007
2012/8/18,60465
2012/8/23,60357
2012/8/28,60062
2012/9/2,59973
2012/9/7,60250
2012/9/12,55492
2012/9/17,39616
2012/9/22,39594
2012/9/27,42532
2012/10/2,42155
2012/10/7,45928
2012/10/12,49842
2012/10/17,50594
