month,people
2011/1/1,6211
2011/1/6,6119
2011/1/11,6069
2011/1/16,6099
2011/1/21,6106
2011/1/26,6200
2011/1/31,6221
2011/2/5,6205
2011/2/10,6247
2011/2/15,6265
2011/2/20,6270
2011/2/25,6280
2011/3/2,6275
2011/3/7,6268
2011/3/12,6282
2011/3/17,6174
2011/3/22,6147
2011/3/27,6117
2011/4/1,6156
2011/4/6,6232
2011/4/11,6248
2011/4/16,6238
2011/4/21,6241
2011/4/26,6290
2011/5/1,6269
2011/5/6,6284
2011/5/11,6272
2011/5/16,6258
2011/5/21,6273
2011/5/26,6240
2011/5/31,6197
2011/6/5,6163
2011/6/10,6145
2011/6/15,6158
2011/6/20,6188
2011/6/25,6223
2011/6/30,6238
2011/7/5,6228
2011/7/10,6202
2011/7/15,6165
2011/7/20,6188
2011/7/25,6182
2011/7/30,6176
2011/8/4,6184
2011/8/9,6156
2011/8/14,6147
2011/8/19,6156
2011/8/24,6242
2011/8/29,6243
2011/9/3,6253
2011/9/8,6236
2011/9/13,6213
2011/9/18,6194
2011/9/23,6222
2011/9/28,6188
2011/10/3,6176
2011/10/8,6136
2011/10/13,6177
2011/10/18,6239
2011/10/23,6277
2011/10/28,6238
2011/11/2,6238
2011/11/7,6192
2011/11/12,6165
2011/11/17,6140
2011/11/22,6113
2011/11/27,6085
2011/12/2,6057
2011/12/7,6065
2011/12/12,6222
2011/12/17,6245
2011/12/22,6260
2011/12/27,6240
2012/1/1,6209
2012/1/6,6194
2012/1/11,6192
2012/1/16,6210
2012/1/21,6164
2012/1/26,6131
2012/1/31,6101
2012/2/5,6068
2012/2/10,6101
2012/2/15,6075
2012/2/20,6053
2012/2/25,6091
2012/3/1,6466
2012/3/6,6445
2012/3/11,6444
2012/3/16,6473
2012/3/21,6530
2012/3/26,6525
2012/3/31,6507
2012/4/5,6500
2012/4/10,6487
2012/4/15,6458
2012/4/20,6438
2012/4/25,6402
2012/4/30,6368
2012/5/5,6333
2012/5/10,6319
2012/5/15,6333
2012/5/20,6375
2012/5/25,6510
2012/5/30,6534
2012/6/4,6531
2012/6/9,6499
2012/6/14,6487
2012/6/19,6477
2012/6/24,6451
2012/6/29,6439
2012/7/4,6402
2012/7/9,6363
2012/7/14,6325
2012/7/19,6387
2012/7/24,6332
2012/7/29,6309
2012/8/3,6319
2012/8/8,6322
2012/8/13,6417
2012/8/18,6437
2012/8/23,6426
2012/8/28,6410
2012/9/2,6394
2012/9/7,6367
2012/9/12,6369
2012/9/17,6376
2012/9/22,6327
2012/9/27,6291
2012/10/2,6263
2012/10/7,6233
2012/10/12,6229
2012/10/17,6211
