month,people
2011/1/1,11213
2011/1/6,11093
2011/1/11,10946
2011/1/16,10994
2011/1/21,10956
2011/1/26,11028
2011/1/31,11209
2011/2/5,11283
2011/2/10,11215
2011/2/15,11319
2011/2/20,11423
2011/2/25,11354
2011/3/2,11313
2011/3/7,11344
2011/3/12,11416
2011/3/17,11529
2011/3/22,11435
2011/3/27,11195
2011/4/1,11246
2011/4/6,11068
2011/4/11,10882
2011/4/16,10968
2011/4/21,11054
2011/4/26,11168
2011/5/1,11080
2011/5/6,11114
2011/5/11,10968
2011/5/16,11155
2011/5/21,11169
2011/5/26,11232
2011/5/31,11551
2011/6/5,11388
2011/6/10,11216
2011/6/15,11264
2011/6/20,11162
2011/6/25,11222
2011/6/30,11077
2011/7/5,11118
2011/7/10,11149
2011/7/15,11222
2011/7/20,11108
2011/7/25,11093
2011/7/30,11123
2011/8/4,11279
2011/8/9,11392
2011/8/14,11274
2011/8/19,11172
2011/8/24,11192
2011/8/29,11216
2011/9/3,11102
2011/9/8,11181
2011/9/13,11320
2011/9/18,11336
2011/9/23,11511
2011/9/28,11805
2011/10/3,11980
2011/10/8,11787
2011/10/13,11752
2011/10/18,11830
2011/10/23,11836
2011/10/28,11958
2011/11/2,11968
2011/11/7,11988
2011/11/12,12000
2011/11/17,12005
2011/11/22,11982
2011/11/27,12068
2011/12/2,12516
2011/12/7,12337
2011/12/12,12145
2011/12/17,12259
2011/12/22,12302
2011/12/27,12339
2012/1/1,12205
2012/1/6,12341
2012/1/11,12374
2012/1/16,12369
2012/1/21,12378
2012/1/26,12285
2012/1/31,12176
2012/2/5,12333
2012/2/10,12224
2012/2/15,12351
2012/2/20,12286
2012/2/25,12412
2012/3/1,12296
2012/3/6,12135
2012/3/11,11931
2012/3/16,12071
2012/3/21,12143
2012/3/26,12331
2012/3/31,12221
2012/4/5,12226
2012/4/10,12162
2012/4/15,12332
2012/4/20,12290
2012/4/25,12274
2012/4/30,12362
2012/5/5,12289
2012/5/10,12332
2012/5/15,12351
2012/5/20,12263
2012/5/25,12380
2012/5/30,12524
2012/6/4,12519
2012/6/9,12516
2012/6/14,12550
2012/6/19,12522
2012/6/24,12426
2012/6/29,12487
2012/7/4,12579
2012/7/9,12510
2012/7/14,12458
2012/7/19,12427
2012/7/24,12308
2012/7/29,12343
2012/8/3,12322
2012/8/8,12535
2012/8/13,12574
2012/8/18,12665
2012/8/23,12435
2012/8/28,12222
2012/9/2,12072
2012/9/7,12128
2012/9/12,11990
2012/9/17,11724
2012/9/22,11657
2012/9/27,11425
2012/10/2,11668
2012/10/7,11786
2012/10/12,11689
2012/10/17,11707
