month,people
2011/1/1,35910
2011/1/6,36077
2011/1/11,35863
2011/1/16,36005
2011/1/21,35716
2011/1/26,36042
2011/1/31,36520
2011/2/5,35958
2011/2/10,36516
2011/2/15,36419
2011/2/20,35922
2011/2/25,35852
2011/3/2,35290
2011/3/7,35557
2011/3/12,35797
2011/3/17,35671
2011/3/22,35282
2011/3/27,35403
2011/4/1,35656
2011/4/6,35678
2011/4/11,36208
2011/4/16,36393
2011/4/21,36000
2011/4/26,36357
2011/5/1,36344
2011/5/6,36951
2011/5/11,37249
2011/5/16,37599
2011/5/21,37400
2011/5/26,36892
2011/5/31,36852
2011/6/5,37250
2011/6/10,37126
2011/6/15,37000
2011/6/20,37019
2011/6/25,37217
2011/6/30,37411
2011/7/5,37398
2011/7/10,37012
2011/7/15,37454
2011/7/20,37535
2011/7/25,37291
2011/7/30,37795
2011/8/4,38034
2011/8/9,38381
2011/8/14,38228
2011/8/19,38237
2011/8/24,38491
2011/8/29,39338
2011/9/3,39126
2011/9/8,39020
2011/9/13,39343
2011/9/18,39520
2011/9/23,39964
2011/9/28,40566
2011/10/3,40520
2011/10/8,39994
2011/10/13,40137
2011/10/18,39972
2011/10/23,40051
2011/10/28,40578
2011/11/2,40431
2011/11/7,40130
2011/11/12,40366
2011/11/17,40813
2011/11/22,40600
2011/11/27,40777
2011/12/2,41313
2011/12/7,41182
2011/12/12,41375
2011/12/17,41591
2011/12/22,41758
2011/12/27,41849
2012/1/1,41290
2012/1/6,41294
2012/1/11,41436
2012/1/16,41501
2012/1/21,41655
2012/1/26,41983
2012/1/31,41597
2012/2/5,41565
2012/2/10,41630
2012/2/15,41591
2012/2/20,41662
2012/2/25,41271
2012/3/1,41283
2012/3/6,41150
2012/3/11,41294
2012/3/16,41444
2012/3/21,41632
2012/3/26,41931
2012/3/31,41929
2012/4/5,42028
2012/4/10,41896
2012/4/15,41447
2012/4/20,41655
2012/4/25,42023
2012/4/30,41615
2012/5/5,41031
2012/5/10,41037
2012/5/15,40745
2012/5/20,40686
2012/5/25,41285
2012/5/30,41491
2012/6/4,41135
2012/6/9,41513
2012/6/14,41874
2012/6/19,42546
2012/6/24,41788
2012/6/29,42021
2012/7/4,41555
2012/7/9,41616
2012/7/14,41609
2012/7/19,41584
2012/7/24,41855
2012/7/29,41969
2012/8/3,41908
2012/8/8,42117
2012/8/13,41843
2012/8/18,41410
2012/8/23,41908
2012/8/28,42087
2012/9/2,41924
2012/9/7,42100
2012/9/12,41570
2012/9/17,41101
2012/9/22,41425
2012/9/27,41588
2012/10/2,41797
2012/10/7,41883
2012/10/12,41612
2012/10/17,41142
