month,people
2011/1/1,2823
2011/1/6,2770
2011/1/11,2750
2011/1/16,2789
2011/1/21,2779
2011/1/26,2781
2011/1/31,2817
2011/2/5,2875
2011/2/10,2946
2011/2/15,2961
2011/2/20,2950
2011/2/25,2956
2011/3/2,2909
2011/3/7,2885
2011/3/12,2863
2011/3/17,2868
2011/3/22,2931
2011/3/27,2850
2011/4/1,2832
2011/4/6,2786
2011/4/11,2786
2011/4/16,2748
2011/4/21,2744
2011/4/26,2640
2011/5/1,2596
2011/5/6,2541
2011/5/11,2600
2011/5/16,2510
2011/5/21,2518
2011/5/26,2494
2011/5/31,2536
2011/6/5,2509
2011/6/10,2456
2011/6/15,2461
2011/6/20,2457
2011/6/25,2468
2011/6/30,2478
2011/7/5,2471
2011/7/10,2495
2011/7/15,2498
2011/7/20,2554
2011/7/25,2570
2011/7/30,2531
2011/8/4,2477
2011/8/9,2465
2011/8/14,2476
2011/8/19,2474
2011/8/24,2446
2011/8/29,2459
2011/9/3,2443
2011/9/8,2436
2011/9/13,2459
2011/9/18,2445
2011/9/23,2437
2011/9/28,2439
2011/10/3,2429
2011/10/8,2401
2011/10/13,2392
2011/10/18,2395
2011/10/23,2387
2011/10/28,2355
2011/11/2,2344
2011/11/7,2314
2011/11/12,2309
2011/11/17,2310
2011/11/22,2291
2011/11/27,2344
2011/12/2,2347
2011/12/7,2310
2011/12/12,2294
2011/12/17,2309
2011/12/22,2333
2011/12/27,2335
2012/1/1,2310
2012/1/6,2237
2012/1/11,2216
2012/1/16,2222
2012/1/21,2211
2012/1/26,2173
2012/1/31,2166
2012/2/5,2178
2012/2/10,2163
2012/2/15,2186
2012/2/20,2200
2012/2/25,2200
2012/3/1,2198
2012/3/6,2176
2012/3/11,2172
2012/3/16,2144
2012/3/21,2140
2012/3/26,2156
2012/3/31,2146
2012/4/5,2145
2012/4/10,2157
2012/4/15,2143
2012/4/20,2160
2012/4/25,2170
2012/4/30,2192
2012/5/5,2158
2012/5/10,2135
2012/5/15,2126
2012/5/20,2112
2012/5/25,2079
2012/5/30,2085
2012/6/4,2068
2012/6/9,2055
2012/6/14,2058
2012/6/19,2108
2012/6/24,2088
2012/6/29,2081
2012/7/4,2088
2012/7/9,2101
2012/7/14,2105
2012/7/19,2120
2012/7/24,2135
2012/7/29,2109
2012/8/3,2186
2012/8/8,2038
2012/8/13,2032
2012/8/18,2021
2012/8/23,2000
2012/8/28,2018
2012/9/2,2042
2012/9/7,2078
2012/9/12,2042
2012/9/17,2077
2012/9/22,2059
2012/9/27,2095
2012/10/2,2104
2012/10/7,2106
2012/10/12,2115
2012/10/17,2127
