month,people
2011/1/1,24795
2011/1/6,24968
2011/1/11,24814
2011/1/16,24212
2011/1/21,24253
2011/1/26,23932
2011/1/31,24548
2011/2/5,24497
2011/2/10,24487
2011/2/15,24689
2011/2/20,25060
2011/2/25,25021
2011/3/2,25000
2011/3/7,25435
2011/3/12,25888
2011/3/17,25696
2011/3/22,25587
2011/3/27,25823
2011/4/1,25802
2011/4/6,25456
2011/4/11,26439
2011/4/16,25678
2011/4/21,26160
2011/4/26,26382
2011/5/1,25991
2011/5/6,25851
2011/5/11,26390
2011/5/16,26292
2011/5/21,26528
2011/5/26,26124
2011/5/31,26670
2011/6/5,26992
2011/6/10,27032
2011/6/15,27115
2011/6/20,27386
2011/6/25,27815
2011/6/30,27877
2011/7/5,28228
2011/7/10,28505
2011/7/15,28648
2011/7/20,29077
2011/7/25,29108
2011/7/30,29807
2011/8/4,29903
2011/8/9,30020
2011/8/14,30192
2011/8/19,30807
2011/8/24,30494
2011/8/29,30812
2011/9/3,30644
2011/9/8,30544
2011/9/13,31108
2011/9/18,30931
2011/9/23,31321
2011/9/28,31820
2011/10/3,31490
2011/10/8,31623
2011/10/13,31782
2011/10/18,31882
2011/10/23,32052
2011/10/28,32132
2011/11/2,31772
2011/11/7,32262
2011/11/12,32100
2011/11/17,32236
2011/11/22,32456
2011/11/27,32558
2011/12/2,32096
2011/12/7,31923
2011/12/12,31668
2011/12/17,31852
2011/12/22,31377
2011/12/27,30920
2012/1/1,30772
2012/1/6,31020
2012/1/11,30988
2012/1/16,31082
2012/1/21,31229
2012/1/26,31797
2012/1/31,32250
2012/2/5,32123
2012/2/10,32181
2012/2/15,32278
2012/2/20,32470
2012/2/25,32672
2012/3/1,32490
2012/3/6,32620
2012/3/11,32038
2012/3/16,32224
2012/3/21,31669
2012/3/26,31929
2012/3/31,31903
2012/4/5,31695
2012/4/10,31203
2012/4/15,31255
2012/4/20,31279
2012/4/25,31764
2012/4/30,31893
2012/5/5,31690
2012/5/10,32194
2012/5/15,32107
2012/5/20,32241
2012/5/25,32726
2012/5/30,32629
2012/6/4,32073
2012/6/9,32002
2012/6/14,31319
2012/6/19,31538
2012/6/24,30907
2012/6/29,29832
2012/7/4,29445
2012/7/9,28232
2012/7/14,27591
2012/7/19,27484
2012/7/24,26868
2012/7/29,26140
2012/8/3,24906
2012/8/8,24285
2012/8/13,23485
2012/8/18,22175
2012/8/23,21523
2012/8/28,20458
2012/9/2,20056
2012/9/7,19775
2012/9/12,19427
2012/9/17,19284
2012/9/22,19191
2012/9/27,18923
2012/10/2,18952
2012/10/7,19370
2012/10/12,19134
2012/10/17,19203
