month,people
2011/1/1,16255
2011/1/6,16170
2011/1/11,16147
2011/1/16,16128
2011/1/21,16169
2011/1/26,16210
2011/1/31,16456
2011/2/5,16368
2011/2/10,16127
2011/2/15,16280
2011/2/20,16215
2011/2/25,16019
2011/3/2,15912
2011/3/7,15841
2011/3/12,15776
2011/3/17,15900
2011/3/22,16058
2011/3/27,16337
2011/4/1,16417
2011/4/6,16433
2011/4/11,16653
2011/4/16,16773
2011/4/21,16756
2011/4/26,16953
2011/5/1,17035
2011/5/6,16828
2011/5/11,16970
2011/5/16,17408
2011/5/21,17260
2011/5/26,17553
2011/5/31,17776
2011/6/5,17578
2011/6/10,17676
2011/6/15,17663
2011/6/20,17423
2011/6/25,17417
2011/6/30,17330
2011/7/5,17257
2011/7/10,17164
2011/7/15,17341
2011/7/20,17230
2011/7/25,17175
2011/7/30,17190
2011/8/4,17248
2011/8/9,17181
2011/8/14,17103
2011/8/19,17078
2011/8/24,16966
2011/8/29,17012
2011/9/3,16699
2011/9/8,16898
2011/9/13,16867
2011/9/18,16851
2011/9/23,17007
2011/9/28,17214
2011/10/3,16980
2011/10/8,17085
2011/10/13,17182
2011/10/18,17361
2011/10/23,17472
2011/10/28,17319
2011/11/2,17093
2011/11/7,17247
2011/11/12,17036
2011/11/17,16954
2011/11/22,16879
2011/11/27,16779
2011/12/2,16482
2011/12/7,16370
2011/12/12,16280
2011/12/17,16370
2011/12/22,16173
2011/12/27,16160
2012/1/1,16369
2012/1/6,16431
2012/1/11,16457
2012/1/16,16536
2012/1/21,16776
2012/1/26,17038
2012/1/31,16891
2012/2/5,16999
2012/2/10,16736
2012/2/15,16700
2012/2/20,16848
2012/2/25,16818
2012/3/1,16878
2012/3/6,16668
2012/3/11,16613
2012/3/16,16778
2012/3/21,16811
2012/3/26,16806
2012/3/31,16840
2012/4/5,16766
2012/4/10,16839
2012/4/15,16962
2012/4/20,16907
2012/4/25,16846
2012/4/30,16711
2012/5/5,16936
2012/5/10,16898
2012/5/15,16807
2012/5/20,16857
2012/5/25,16870
2012/5/30,16912
2012/6/4,16711
2012/6/9,16734
2012/6/14,16625
2012/6/19,16754
2012/6/24,16761
2012/6/29,16624
2012/7/4,16655
2012/7/9,16556
2012/7/14,16343
2012/7/19,16140
2012/7/24,16209
2012/7/29,16383
2012/8/3,16418
2012/8/8,16581
2012/8/13,16463
2012/8/18,16442
2012/8/23,16374
2012/8/28,16208
2012/9/2,16241
2012/9/7,16245
2012/9/12,16395
2012/9/17,16548
2012/9/22,16450
2012/9/27,16512
2012/10/2,16367
2012/10/7,16375
2012/10/12,16231
2012/10/17,16101
