month,people
2011/1/1,10613
2011/1/6,10414
2011/1/11,10385
2011/1/16,10413
2011/1/21,10538
2011/1/26,10517
2011/1/31,10495
2011/2/5,10491
2011/2/10,10548
2011/2/15,10539
2011/2/20,10597
2011/2/25,10549
2011/3/2,10569
2011/3/7,10419
2011/3/12,10608
2011/3/17,10655
2011/3/22,10863
2011/3/27,10961
2011/4/1,10997
2011/4/6,11261
2011/4/11,11534
2011/4/16,11491
2011/4/21,11474
2011/4/26,11546
2011/5/1,11348
2011/5/6,11607
2011/5/11,11640
2011/5/16,11722
2011/5/21,11779
2011/5/26,11749
2011/5/31,11783
2011/6/5,12086
2011/6/10,12040
2011/6/15,12157
2011/6/20,12160
2011/6/25,12184
2011/6/30,12128
2011/7/5,12062
2011/7/10,12193
2011/7/15,12108
2011/7/20,11841
2011/7/25,11861
2011/7/30,12012
2011/8/4,12039
2011/8/9,12187
2011/8/14,12141
2011/8/19,12205
2011/8/24,12391
2011/8/29,12232
2011/9/3,12278
2011/9/8,12369
2011/9/13,12214
2011/9/18,12339
2011/9/23,12450
2011/9/28,12385
2011/10/3,12450
2011/10/8,12571
2011/10/13,12650
2011/10/18,12717
2011/10/23,12648
2011/10/28,12512
2011/11/2,12504
2011/11/7,12380
2011/11/12,12639
2011/11/17,12717
2011/11/22,12793
2011/11/27,12852
2011/12/2,12567
2011/12/7,12662
2011/12/12,12655
2011/12/17,12782
2011/12/22,12626
2011/12/27,12577
2012/1/1,12506
2012/1/6,12578
2012/1/11,12360
2012/1/16,12309
2012/1/21,12295
2012/1/26,12148
2012/1/31,12251
2012/2/5,12070
2012/2/10,11840
2012/2/15,12051
2012/2/20,12046
2012/2/25,12238
2012/3/1,12195
2012/3/6,12365
2012/3/11,12364
2012/3/16,12380
2012/3/21,12231
2012/3/26,11897
2012/3/31,11684
2012/4/5,12006
2012/4/10,12097
2012/4/15,11992
2012/4/20,12045
2012/4/25,11912
2012/4/30,11854
2012/5/5,11724
2012/5/10,11704
2012/5/15,11712
2012/5/20,11773
2012/5/25,11587
2012/5/30,11659
2012/6/4,11723
2012/6/9,11777
2012/6/14,11811
2012/6/19,11757
2012/6/24,11665
2012/6/29,11273
2012/7/4,10593
2012/7/9,10213
2012/7/14,10413
2012/7/19,10441
2012/7/24,10523
2012/7/29,10572
2012/8/3,10706
2012/8/8,10767
2012/8/13,10848
2012/8/18,11104
2012/8/23,10841
2012/8/28,10911
2012/9/2,10931
2012/9/7,10812
2012/9/12,10272
2012/9/17,9417
2012/9/22,9418
2012/9/27,9404
2012/10/2,8996
2012/10/7,10558
2012/10/12,10556
2012/10/17,10544
