month,people
2011/1/1,17109
2011/1/6,16735
2011/1/11,16684
2011/1/16,16660
2011/1/21,16915
2011/1/26,17619
2011/1/31,17985
2011/2/5,17896
2011/2/10,17443
2011/2/15,17264
2011/2/20,17519
2011/2/25,17734
2011/3/2,17892
2011/3/7,18131
2011/3/12,17636
2011/3/17,17663
2011/3/22,17841
2011/3/27,18523
2011/4/1,18551
2011/4/6,18052
2011/4/11,17961
2011/4/16,17635
2011/4/21,17783
2011/4/26,17663
2011/5/1,17866
2011/5/6,17693
2011/5/11,17842
2011/5/16,17759
2011/5/21,17881
2011/5/26,18412
2011/5/31,18336
2011/6/5,18286
2011/6/10,17832
2011/6/15,17790
2011/6/20,18040
2011/6/25,17972
2011/6/30,18153
2011/7/5,17796
2011/7/10,17540
2011/7/15,17608
2011/7/20,17269
2011/7/25,17838
2011/7/30,18041
2011/8/4,18150
2011/8/9,17716
2011/8/14,17470
2011/8/19,17571
2011/8/24,17697
2011/8/29,17932
2011/9/3,18044
2011/9/8,18202
2011/9/13,18387
2011/9/18,18233
2011/9/23,18693
2011/9/28,18973
2011/10/3,18900
2011/10/8,18735
2011/10/13,18594
2011/10/18,18747
2011/10/23,18575
2011/10/28,18973
2011/11/2,18715
2011/11/7,19069
2011/11/12,19051
2011/11/17,19050
2011/11/22,19327
2011/11/27,19540
2011/12/2,19294
2011/12/7,19392
2011/12/12,19113
2011/12/17,18797
2011/12/22,18761
2011/12/27,18394
2012/1/1,18115
2012/1/6,18304
2012/1/11,18162
2012/1/16,18064
2012/1/21,18254
2012/1/26,18543
2012/1/31,18300
2012/2/5,18099
2012/2/10,18408
2012/2/15,18547
2012/2/20,18889
2012/2/25,18948
2012/3/1,18624
2012/3/6,18693
2012/3/11,18765
2012/3/16,18955
2012/3/21,18813
2012/3/26,18788
2012/3/31,19140
2012/4/5,18941
2012/4/10,19221
2012/4/15,19402
2012/4/20,19086
2012/4/25,19436
2012/4/30,19115
2012/5/5,19114
2012/5/10,19424
2012/5/15,19639
2012/5/20,19907
2012/5/25,20391
2012/5/30,20045
2012/6/4,19981
2012/6/9,20035
2012/6/14,20026
2012/6/19,19749
2012/6/24,19741
2012/6/29,19693
2012/7/4,19131
2012/7/9,18467
2012/7/14,18812
2012/7/19,18600
2012/7/24,18966
2012/7/29,18748
2012/8/3,19309
2012/8/8,19276
2012/8/13,19142
2012/8/18,19578
2012/8/23,19457
2012/8/28,19320
2012/9/2,19171
2012/9/7,19215
2012/9/12,18527
2012/9/17,16218
2012/9/22,17815
2012/9/27,18711
2012/10/2,19026
2012/10/7,19964
2012/10/12,19902
2012/10/17,19977
