month,people
2011/1/1,457
2011/1/6,458
2011/1/11,459
2011/1/16,458
2011/1/21,456
2011/1/26,457
2011/1/31,466
2011/2/5,477
2011/2/10,478
2011/2/15,481
2011/2/20,484
2011/2/25,483
2011/3/2,494
2011/3/7,501
2011/3/12,503
2011/3/17,509
2011/3/22,513
2011/3/27,521
2011/4/1,526
2011/4/6,534
2011/4/11,543
2011/4/16,551
2011/4/21,557
2011/4/26,560
2011/5/1,572
2011/5/6,580
2011/5/11,587
2011/5/16,595
2011/5/21,597
2011/5/26,599
2011/5/31,612
2011/6/5,619
2011/6/10,637
2011/6/15,645
2011/6/20,652
2011/6/25,660
2011/6/30,670
2011/7/5,675
2011/7/10,677
2011/7/15,678
2011/7/20,683
2011/7/25,698
2011/7/30,704
2011/8/4,711
2011/8/9,717
2011/8/14,729
2011/8/19,743
2011/8/24,747
2011/8/29,750
2011/9/3,753
2011/9/8,766
2011/9/13,775
2011/9/18,778
2011/9/23,785
2011/9/28,801
2011/10/3,807
2011/10/8,804
2011/10/13,808
2011/10/18,816
2011/10/23,820
2011/10/28,815
2011/11/2,820
2011/11/7,824
2011/11/12,818
2011/11/17,820
2011/11/22,829
2011/11/27,849
2011/12/2,858
2011/12/7,869
2011/12/12,878
2011/12/17,893
2011/12/22,898
2011/12/27,900
2012/1/1,904
2012/1/6,904
2012/1/11,904
2012/1/16,904
2012/1/21,906
2012/1/26,929
2012/1/31,931
2012/2/5,919
2012/2/10,910
2012/2/15,915
2012/2/20,915
2012/2/25,906
2012/3/1,908
2012/3/6,904
2012/3/11,896
2012/3/16,896
2012/3/21,904
2012/3/26,929
2012/3/31,927
2012/4/5,954
2012/4/10,945
2012/4/15,943
2012/4/20,958
2012/4/25,948
2012/4/30,954
2012/5/5,947
2012/5/10,964
2012/5/15,958
2012/5/20,977
2012/5/25,966
2012/5/30,972
2012/6/4,971
2012/6/9,971
2012/6/14,975
2012/6/19,978
2012/6/24,976
2012/6/29,977
2012/7/4,976
2012/7/9,972
2012/7/14,966
2012/7/19,966
2012/7/24,987
2012/7/29,1000
2012/8/3,983
2012/8/8,974
2012/8/13,974
2012/8/18,968
2012/8/23,966
2012/8/28,972
2012/9/2,964
2012/9/7,958
2012/9/12,955
2012/9/17,955
2012/9/22,941
2012/9/27,995
2012/10/2,1024
2012/10/7,1019
2012/10/12,1022
2012/10/17,1029
