month,people
2011/1/1,535365
2011/1/6,536242
2011/1/11,536485
2011/1/16,535353
2011/1/21,535810
2011/1/26,538811
2011/1/31,545742
2011/2/5,547014
2011/2/10,548525
2011/2/15,550421
2011/2/20,552287
2011/2/25,555749
2011/3/2,559319
2011/3/7,557950
2011/3/12,560457
2011/3/17,559751
2011/3/22,559177
2011/3/27,562461
2011/4/1,564664
2011/4/6,567334
2011/4/11,568794
2011/4/16,569150
2011/4/21,571506
2011/4/26,572974
2011/5/1,576753
2011/5/6,576142
2011/5/11,574014
2011/5/16,573358
2011/5/21,574372
2011/5/26,573820
2011/5/31,577676
2011/6/5,579720
2011/6/10,577900
2011/6/15,578441
2011/6/20,578459
2011/6/25,577461
2011/6/30,578854
2011/7/5,577906
2011/7/10,576888
2011/7/15,576426
2011/7/20,577267
2011/7/25,577209
2011/7/30,582564
2011/8/4,584122
2011/8/9,582871
2011/8/14,583568
2011/8/19,584511
2011/8/24,586088
2011/8/29,587486
2011/9/3,586336
2011/9/8,585662
2011/9/13,584508
2011/9/18,584659
2011/9/23,583844
2011/9/28,587688
2011/10/3,590828
2011/10/8,592639
2011/10/13,595062
2011/10/18,596608
2011/10/23,599355
2011/10/28,602782
2011/11/2,600791
2011/11/7,599024
2011/11/12,599821
2011/11/17,600817
2011/11/22,601781
2011/11/27,605158
2011/12/2,602958
2011/12/7,603009
2011/12/12,604851
2011/12/17,603923
2011/12/22,605997
2011/12/27,611903
2012/1/1,608873
2012/1/6,608085
2012/1/11,609645
2012/1/16,611129
2012/1/21,611539
2012/1/26,617718
2012/1/31,620815
2012/2/5,619366
2012/2/10,619118
2012/2/15,620447
2012/2/20,622411
2012/2/25,626537
2012/3/1,623895
2012/3/6,622433
2012/3/11,622740
2012/3/16,624038
2012/3/21,623676
2012/3/26,631085
2012/3/31,631876
2012/4/5,629375
2012/4/10,629395
2012/4/15,629702
2012/4/20,631489
2012/4/25,636501
2012/4/30,633807
2012/5/5,633128
2012/5/10,633451
2012/5/15,633763
2012/5/20,634881
2012/5/25,639980
2012/5/30,639736
2012/6/4,637520
2012/6/9,639080
2012/6/14,642187
2012/6/19,643766
2012/6/24,643364
2012/6/29,636778
2012/7/4,635808
2012/7/9,632149
2012/7/14,631182
2012/7/19,630896
2012/7/24,637870
2012/7/29,638301
2012/8/3,638771
2012/8/8,640003
2012/8/13,642036
2012/8/18,643635
2012/8/23,646986
2012/8/28,644231
2012/9/2,642445
2012/9/7,641431
2012/9/12,632832
2012/9/17,624110
2012/9/22,629703
2012/9/27,632192
2012/10/2,632366
2012/10/7,629902
2012/10/12,635786
2012/10/17,637382
