month,people
2011/1/1,45285
2011/1/6,45301
2011/1/11,44974
2011/1/16,44787
2011/1/21,44636
2011/1/26,44484
2011/1/31,44611
2011/2/5,44170
2011/2/10,44558
2011/2/15,44582
2011/2/20,44329
2011/2/25,44579
2011/3/2,44540
2011/3/7,44880
2011/3/12,44713
2011/3/17,44358
2011/3/22,44033
2011/3/27,43918
2011/4/1,43796
2011/4/6,43707
2011/4/11,43285
2011/4/16,43184
2011/4/21,43120
2011/4/26,42576
2011/5/1,42456
2011/5/6,42566
2011/5/11,42580
2011/5/16,42530
2011/5/21,42473
2011/5/26,42542
2011/5/31,42906
2011/6/5,42873
2011/6/10,42921
2011/6/15,43088
2011/6/20,42858
2011/6/25,42929
2011/6/30,42712
2011/7/5,42728
2011/7/10,42676
2011/7/15,42956
2011/7/20,42851
2011/7/25,42586
2011/7/30,42532
2011/8/4,42379
2011/8/9,42389
2011/8/14,42266
2011/8/19,41971
2011/8/24,42002
2011/8/29,41896
2011/9/3,41911
2011/9/8,41914
2011/9/13,41829
2011/9/18,42091
2011/9/23,41858
2011/9/28,42146
2011/10/3,42177
2011/10/8,42131
2011/10/13,42535
2011/10/18,42345
2011/10/23,42025
2011/10/28,41875
2011/11/2,41636
2011/11/7,41865
2011/11/12,41585
2011/11/17,41482
2011/11/22,41192
2011/11/27,41390
2011/12/2,41453
2011/12/7,41205
2011/12/12,41076
2011/12/17,41350
2011/12/22,40938
2011/12/27,40903
2012/1/1,40655
2012/1/6,40678
2012/1/11,40685
2012/1/16,40981
2012/1/21,40887
2012/1/26,40932
2012/1/31,40706
2012/2/5,40641
2012/2/10,40660
2012/2/15,40294
2012/2/20,40821
2012/2/25,40560
2012/3/1,40486
2012/3/6,40808
2012/3/11,40669
2012/3/16,40951
2012/3/21,40833
2012/3/26,40931
2012/3/31,40896
2012/4/5,40642
2012/4/10,40648
2012/4/15,40707
2012/4/20,40584
2012/4/25,40290
2012/4/30,40103
2012/5/5,40457
2012/5/10,40294
2012/5/15,40090
2012/5/20,40119
2012/5/25,40113
2012/5/30,39983
2012/6/4,39792
2012/6/9,39698
2012/6/14,39519
2012/6/19,39316
2012/6/24,39219
2012/6/29,39094
2012/7/4,38932
2012/7/9,38360
2012/7/14,38271
2012/7/19,37719
2012/7/24,37098
2012/7/29,36746
2012/8/3,36355
2012/8/8,36213
2012/8/13,36220
2012/8/18,35765
2012/8/23,35756
2012/8/28,35758
2012/9/2,35462
2012/9/7,35322
2012/9/12,35239
2012/9/17,34979
2012/9/22,35206
2012/9/27,35227
2012/10/2,35178
2012/10/7,35190
2012/10/12,35112
2012/10/17,35219
