month,people
2011/1/1,72804
2011/1/6,72750
2011/1/11,73115
2011/1/16,72632
2011/1/21,72777
2011/1/26,73311
2011/1/31,73983
2011/2/5,73818
2011/2/10,73836
2011/2/15,73685
2011/2/20,74150
2011/2/25,74663
2011/3/2,74414
2011/3/7,74226
2011/3/12,73879
2011/3/17,74103
2011/3/22,74101
2011/3/27,75041
2011/4/1,75513
2011/4/6,75903
2011/4/11,75372
2011/4/16,75099
2011/4/21,75501
2011/4/26,75399
2011/5/1,74679
2011/5/6,74484
2011/5/11,74502
2011/5/16,74010
2011/5/21,74079
2011/5/26,73915
2011/5/31,74311
2011/6/5,74313
2011/6/10,73917
2011/6/15,74134
2011/6/20,74674
2011/6/25,74379
2011/6/30,74618
2011/7/5,74338
2011/7/10,74467
2011/7/15,74566
2011/7/20,75178
2011/7/25,75487
2011/7/30,76833
2011/8/4,76890
2011/8/9,76793
2011/8/14,77239
2011/8/19,77639
2011/8/24,77600
2011/8/29,78003
2011/9/3,77488
2011/9/8,77988
2011/9/13,78205
2011/9/18,78683
2011/9/23,78962
2011/9/28,79162
2011/10/3,79515
2011/10/8,79123
2011/10/13,79879
2011/10/18,80171
2011/10/23,80008
2011/10/28,80080
2011/11/2,80227
2011/11/7,80320
2011/11/12,80314
2011/11/17,80734
2011/11/22,81533
2011/11/27,82233
2011/12/2,82348
2011/12/7,81912
2011/12/12,81906
2011/12/17,82098
2011/12/22,82059
2011/12/27,81475
2012/1/1,81201
2012/1/6,81770
2012/1/11,82010
2012/1/16,81881
2012/1/21,82615
2012/1/26,83837
2012/1/31,83807
2012/2/5,83634
2012/2/10,83867
2012/2/15,84448
2012/2/20,84218
2012/2/25,84194
2012/3/1,84035
2012/3/6,84285
2012/3/11,84523
2012/3/16,84751
2012/3/21,84887
2012/3/26,85749
2012/3/31,85937
2012/4/5,85635
2012/4/10,85832
2012/4/15,85679
2012/4/20,85803
2012/4/25,85461
2012/4/30,85276
2012/5/5,85515
2012/5/10,85366
2012/5/15,85267
2012/5/20,85441
2012/5/25,86290
2012/5/30,86260
2012/6/4,86079
2012/6/9,86464
2012/6/14,86889
2012/6/19,86768
2012/6/24,86453
2012/6/29,86679
2012/7/4,86759
2012/7/9,86533
2012/7/14,86656
2012/7/19,86864
2012/7/24,87498
2012/7/29,87391
2012/8/3,86861
2012/8/8,86991
2012/8/13,87868
2012/8/18,87982
2012/8/23,88505
2012/8/28,88292
2012/9/2,88867
2012/9/7,89323
2012/9/12,89264
2012/9/17,89467
2012/9/22,90210
2012/9/27,90240
2012/10/2,89842
2012/10/7,89893
2012/10/12,89744
2012/10/17,89398
