month,people
2011/1/1,47232
2011/1/6,47630
2011/1/11,48015
2011/1/16,47934
2011/1/21,48202
2011/1/26,48135
2011/1/31,48438
2011/2/5,48257
2011/2/10,48473
2011/2/15,48811
2011/2/20,48520
2011/2/25,48185
2011/3/2,47633
2011/3/7,47899
2011/3/12,48055
2011/3/17,48068
2011/3/22,48088
2011/3/27,48427
2011/4/1,48746
2011/4/6,48415
2011/4/11,48321
2011/4/16,48445
2011/4/21,48971
2011/4/26,49199
2011/5/1,49421
2011/5/6,49672
2011/5/11,49908
2011/5/16,49999
2011/5/21,49787
2011/5/26,49831
2011/5/31,50020
2011/6/5,50334
2011/6/10,49877
2011/6/15,50087
2011/6/20,50340
2011/6/25,50368
2011/6/30,50319
2011/7/5,51087
2011/7/10,50954
2011/7/15,51228
2011/7/20,51105
2011/7/25,51533
2011/7/30,51655
2011/8/4,51442
2011/8/9,50754
2011/8/14,50556
2011/8/19,50607
2011/8/24,50709
2011/8/29,50633
2011/9/3,50338
2011/9/8,50252
2011/9/13,50141
2011/9/18,50304
2011/9/23,50273
2011/9/28,50793
2011/10/3,50642
2011/10/8,50396
2011/10/13,50604
2011/10/18,50873
2011/10/23,51276
2011/10/28,51328
2011/11/2,51518
2011/11/7,51419
2011/11/12,51480
2011/11/17,51226
2011/11/22,51360
2011/11/27,51899
2011/12/2,51945
2011/12/7,51649
2011/12/12,51860
2011/12/17,52204
2011/12/22,52366
2011/12/27,52383
2012/1/1,52353
2012/1/6,52249
2012/1/11,52338
2012/1/16,52228
2012/1/21,52539
2012/1/26,52589
2012/1/31,53041
2012/2/5,53251
2012/2/10,53471
2012/2/15,53550
2012/2/20,53348
2012/2/25,53604
2012/3/1,53554
2012/3/6,53452
2012/3/11,53359
2012/3/16,53212
2012/3/21,53385
2012/3/26,53915
2012/3/31,53865
2012/4/5,54017
2012/4/10,53873
2012/4/15,53621
2012/4/20,53527
2012/4/25,53609
2012/4/30,53310
2012/5/5,53393
2012/5/10,53491
2012/5/15,53448
2012/5/20,53611
2012/5/25,53643
2012/5/30,53373
2012/6/4,53510
2012/6/9,53396
2012/6/14,53346
2012/6/19,53377
2012/6/24,53175
2012/6/29,53343
2012/7/4,53193
2012/7/9,53317
2012/7/14,53107
2012/7/19,52594
2012/7/24,52388
2012/7/29,52438
2012/8/3,52473
2012/8/8,52714
2012/8/13,52406
2012/8/18,52747
2012/8/23,52793
2012/8/28,52668
2012/9/2,52895
2012/9/7,53067
2012/9/12,53059
2012/9/17,52891
2012/9/22,53214
2012/9/27,53393
2012/10/2,53297
2012/10/7,53326
2012/10/12,53269
2012/10/17,53209
