month,people
2011/1/1,16682
2011/1/6,17032
2011/1/11,17095
2011/1/16,17136
2011/1/21,17155
2011/1/26,17191
2011/1/31,17603
2011/2/5,17772
2011/2/10,17766
2011/2/15,17885
2011/2/20,17995
2011/2/25,17981
2011/3/2,18011
2011/3/7,18013
2011/3/12,17993
2011/3/17,18042
2011/3/22,18089
2011/3/27,18164
2011/4/1,18597
2011/4/6,18683
2011/4/11,18688
2011/4/16,18762
2011/4/21,18957
2011/4/26,19037
2011/5/1,19238
2011/5/6,19231
2011/5/11,19294
2011/5/16,19269
2011/5/21,19226
2011/5/26,19162
2011/5/31,19355
2011/6/5,19347
2011/6/10,19562
2011/6/15,19811
2011/6/20,19923
2011/6/25,19922
2011/6/30,20122
2011/7/5,20176
2011/7/10,20295
2011/7/15,20530
2011/7/20,20462
2011/7/25,20386
2011/7/30,20521
2011/8/4,20572
2011/8/9,20621
2011/8/14,20803
2011/8/19,20979
2011/8/24,20902
2011/8/29,21086
2011/9/3,21010
2011/9/8,21041
2011/9/13,21160
2011/9/18,21233
2011/9/23,21371
2011/9/28,21781
2011/10/3,21893
2011/10/8,22171
2011/10/13,22523
2011/10/18,22744
2011/10/23,22775
2011/10/28,23137
2011/11/2,23362
2011/11/7,23564
2011/11/12,23768
2011/11/17,23823
2011/11/22,23910
2011/11/27,24217
2011/12/2,24174
2011/12/7,24455
2011/12/12,24664
2011/12/17,23168
2011/12/22,23296
2011/12/27,23447
2012/1/1,23600
2012/1/6,23686
2012/1/11,23757
2012/1/16,23842
2012/1/21,23825
2012/1/26,23876
2012/1/31,24023
2012/2/5,24146
2012/2/10,24248
2012/2/15,24262
2012/2/20,24310
2012/2/25,24278
2012/3/1,24285
2012/3/6,24276
2012/3/11,24282
2012/3/16,24361
2012/3/21,24356
2012/3/26,24517
2012/3/31,24705
2012/4/5,24745
2012/4/10,24755
2012/4/15,24755
2012/4/20,24699
2012/4/25,24655
2012/4/30,24600
2012/5/5,24563
2012/5/10,24546
2012/5/15,24569
2012/5/20,24511
2012/5/25,24552
2012/5/30,24797
2012/6/4,24723
2012/6/9,24641
2012/6/14,24608
2012/6/19,23664
2012/6/24,23586
2012/6/29,23446
2012/7/4,23140
2012/7/9,21967
2012/7/14,21787
2012/7/19,22133
2012/7/24,22653
2012/7/29,22786
2012/8/3,22856
2012/8/8,22824
2012/8/13,22795
2012/8/18,22741
2012/8/23,22584
2012/8/28,22388
2012/9/2,22350
2012/9/7,22165
2012/9/12,22040
2012/9/17,21963
2012/9/22,21858
2012/9/27,21781
2012/10/2,21743
2012/10/7,21900
2012/10/12,21863
2012/10/17,21798
