month,people
2011/1/1,105335
2011/1/6,105761
2011/1/11,106403
2011/1/16,106789
2011/1/21,106767
2011/1/26,107404
2011/1/31,107867
2011/2/5,106965
2011/2/10,106687
2011/2/15,106630
2011/2/20,106298
2011/2/25,105898
2011/3/2,106217
2011/3/7,106572
2011/3/12,106149
2011/3/17,105904
2011/3/22,106406
2011/3/27,106409
2011/4/1,107063
2011/4/6,107356
2011/4/11,106467
2011/4/16,106792
2011/4/21,106850
2011/4/26,106551
2011/5/1,105979
2011/5/6,105321
2011/5/11,105426
2011/5/16,105198
2011/5/21,105873
2011/5/26,105592
2011/5/31,106571
2011/6/5,106915
2011/6/10,106481
2011/6/15,106730
2011/6/20,107005
2011/6/25,106451
2011/6/30,106097
2011/7/5,105959
2011/7/10,106278
2011/7/15,106674
2011/7/20,106573
2011/7/25,106944
2011/7/30,107308
2011/8/4,107237
2011/8/9,107583
2011/8/14,107110
2011/8/19,106917
2011/8/24,107267
2011/8/29,106853
2011/9/3,106544
2011/9/8,107087
2011/9/13,106786
2011/9/18,106857
2011/9/23,107032
2011/9/28,107045
2011/10/3,107659
2011/10/8,107679
2011/10/13,108135
2011/10/18,108849
2011/10/23,109305
2011/10/28,108881
2011/11/2,108944
2011/11/7,108810
2011/11/12,108735
2011/11/17,108689
2011/11/22,109013
2011/11/27,109100
2011/12/2,108704
2011/12/7,108982
2011/12/12,108850
2011/12/17,109355
2011/12/22,108741
2011/12/27,108324
2012/1/1,108744
2012/1/6,109133
2012/1/11,109427
2012/1/16,109668
2012/1/21,109771
2012/1/26,110420
2012/1/31,110290
2012/2/5,109410
2012/2/10,108771
2012/2/15,108381
2012/2/20,108149
2012/2/25,107160
2012/3/1,106540
2012/3/6,107061
2012/3/11,107643
2012/3/16,106891
2012/3/21,106970
2012/3/26,107126
2012/3/31,107157
2012/4/5,106653
2012/4/10,106235
2012/4/15,106055
2012/4/20,105854
2012/4/25,105062
2012/4/30,104644
2012/5/5,104493
2012/5/10,104359
2012/5/15,104111
2012/5/20,103917
2012/5/25,103376
2012/5/30,102749
2012/6/4,102186
2012/6/9,101874
2012/6/14,101460
2012/6/19,100905
2012/6/24,100723
2012/6/29,100675
2012/7/4,101422
2012/7/9,99810
2012/7/14,98154
2012/7/19,97024
2012/7/24,96001
2012/7/29,95442
2012/8/3,95179
2012/8/8,94689
2012/8/13,95049
2012/8/18,95156
2012/8/23,94975
2012/8/28,95035
2012/9/2,94771
2012/9/7,94530
2012/9/12,94307
2012/9/17,94014
2012/9/22,94087
2012/9/27,93790
2012/10/2,93526
2012/10/7,92185
2012/10/12,91797
2012/10/17,91884
