month,people
2011/1/1,21475
2011/1/6,21339
2011/1/11,21478
2011/1/16,21458
2011/1/21,21472
2011/1/26,21480
2011/1/31,21579
2011/2/5,21578
2011/2/10,21685
2011/2/15,21662
2011/2/20,21760
2011/2/25,21840
2011/3/2,21758
2011/3/7,21810
2011/3/12,21911
2011/3/17,21869
2011/3/22,21974
2011/3/27,21976
2011/4/1,22083
2011/4/6,22226
2011/4/11,22278
2011/4/16,22317
2011/4/21,22410
2011/4/26,22393
2011/5/1,22453
2011/5/6,22302
2011/5/11,22311
2011/5/16,22380
2011/5/21,22423
2011/5/26,22497
2011/5/31,22647
2011/6/5,22755
2011/6/10,22553
2011/6/15,22671
2011/6/20,22734
2011/6/25,22465
2011/6/30,22425
2011/7/5,22708
2011/7/10,22667
2011/7/15,22766
2011/7/20,22786
2011/7/25,22777
2011/7/30,22498
2011/8/4,22550
2011/8/9,22554
2011/8/14,22645
2011/8/19,22679
2011/8/24,22704
2011/8/29,22755
2011/9/3,22571
2011/9/8,22565
2011/9/13,22578
2011/9/18,22588
2011/9/23,22642
2011/9/28,22880
2011/10/3,22845
2011/10/8,22959
2011/10/13,23096
2011/10/18,23141
2011/10/23,23206
2011/10/28,23165
2011/11/2,23023
2011/11/7,23105
2011/11/12,23079
2011/11/17,23167
2011/11/22,23216
2011/11/27,23365
2011/12/2,23434
2011/12/7,23419
2011/12/12,23510
2011/12/17,23641
2011/12/22,23589
2011/12/27,23504
2012/1/1,23543
2012/1/6,23624
2012/1/11,23598
2012/1/16,23520
2012/1/21,23854
2012/1/26,23847
2012/1/31,23849
2012/2/5,23885
2012/2/10,23966
2012/2/15,23900
2012/2/20,23775
2012/2/25,23753
2012/3/1,23557
2012/3/6,23563
2012/3/11,23548
2012/3/16,23746
2012/3/21,23668
2012/3/26,23682
2012/3/31,23699
2012/4/5,23762
2012/4/10,23886
2012/4/15,23899
2012/4/20,23870
2012/4/25,23759
2012/4/30,23401
2012/5/5,23444
2012/5/10,23374
2012/5/15,23363
2012/5/20,23329
2012/5/25,23395
2012/5/30,23345
2012/6/4,23378
2012/6/9,23481
2012/6/14,23668
2012/6/19,23716
2012/6/24,23661
2012/6/29,23626
2012/7/4,23617
2012/7/9,23574
2012/7/14,23480
2012/7/19,23379
2012/7/24,23288
2012/7/29,23176
2012/8/3,23084
2012/8/8,22972
2012/8/13,22935
2012/8/18,22889
2012/8/23,22792
2012/8/28,22551
2012/9/2,22433
2012/9/7,22374
2012/9/12,22206
2012/9/17,21899
2012/9/22,21698
2012/9/27,21686
2012/10/2,21739
2012/10/7,21713
2012/10/12,21601
2012/10/17,21471
