month,people
2011/1/1,10888
2011/1/6,10898
2011/1/11,10835
2011/1/16,10878
2011/1/21,10870
2011/1/26,10943
2011/1/31,11126
2011/2/5,11302
2011/2/10,11342
2011/2/15,11510
2011/2/20,11505
2011/2/25,11557
2011/3/2,11499
2011/3/7,11581
2011/3/12,11643
2011/3/17,11659
2011/3/22,11806
2011/3/27,11826
2011/4/1,12054
2011/4/6,11877
2011/4/11,12205
2011/4/16,12401
2011/4/21,12398
2011/4/26,12456
2011/5/1,12334
2011/5/6,12330
2011/5/11,12422
2011/5/16,12560
2011/5/21,12586
2011/5/26,12629
2011/5/31,12896
2011/6/5,12811
2011/6/10,12513
2011/6/15,12445
2011/6/20,12505
2011/6/25,12572
2011/6/30,12421
2011/7/5,12405
2011/7/10,12734
2011/7/15,12681
2011/7/20,12786
2011/7/25,12664
2011/7/30,12780
2011/8/4,12956
2011/8/9,12792
2011/8/14,12905
2011/8/19,12968
2011/8/24,12996
2011/8/29,13089
2011/9/3,13224
2011/9/8,13132
2011/9/13,13110
2011/9/18,13386
2011/9/23,13608
2011/9/28,13661
2011/10/3,13640
2011/10/8,13554
2011/10/13,13698
2011/10/18,13725
2011/10/23,13789
2011/10/28,13581
2011/11/2,13769
2011/11/7,13938
2011/11/12,13687
2011/11/17,13986
2011/11/22,14072
2011/11/27,14316
2011/12/2,14328
2011/12/7,14221
2011/12/12,14504
2011/12/17,14600
2011/12/22,14464
2011/12/27,14457
2012/1/1,14209
2012/1/6,14246
2012/1/11,14343
2012/1/16,14528
2012/1/21,14399
2012/1/26,14665
2012/1/31,14697
2012/2/5,14653
2012/2/10,14545
2012/2/15,14608
2012/2/20,14589
2012/2/25,14599
2012/3/1,14740
2012/3/6,14690
2012/3/11,14754
2012/3/16,14895
2012/3/21,14832
2012/3/26,14935
2012/3/31,14868
2012/4/5,14772
2012/4/10,14826
2012/4/15,14843
2012/4/20,14858
2012/4/25,14640
2012/4/30,14690
2012/5/5,14720
2012/5/10,14632
2012/5/15,14655
2012/5/20,14783
2012/5/25,14858
2012/5/30,14824
2012/6/4,14733
2012/6/9,14738
2012/6/14,14685
2012/6/19,14732
2012/6/24,14694
2012/6/29,14617
2012/7/4,14667
2012/7/9,14649
2012/7/14,14626
2012/7/19,14166
2012/7/24,14118
2012/7/29,14127
2012/8/3,14082
2012/8/8,14065
2012/8/13,14114
2012/8/18,14181
2012/8/23,14102
2012/8/28,14112
2012/9/2,14212
2012/9/7,14158
2012/9/12,14127
2012/9/17,14056
2012/9/22,14100
2012/9/27,14224
2012/10/2,14455
2012/10/7,14484
2012/10/12,14036
2012/10/17,14077
