month,people
2011/1/1,4710
2011/1/6,4581
2011/1/11,4673
2011/1/16,4650
2011/1/21,4699
2011/1/26,4758
2011/1/31,4854
2011/2/5,4932
2011/2/10,4998
2011/2/15,5057
2011/2/20,5042
2011/2/25,5112
2011/3/2,4941
2011/3/7,5134
2011/3/12,5143
2011/3/17,5133
2011/3/22,5075
2011/3/27,5062
2011/4/1,5066
2011/4/6,5032
2011/4/11,5171
2011/4/16,5089
2011/4/21,5261
2011/4/26,5282
2011/5/1,5288
2011/5/6,5256
2011/5/11,5206
2011/5/16,5243
2011/5/21,5242
2011/5/26,5337
2011/5/31,5445
2011/6/5,5518
2011/6/10,5498
2011/6/15,5413
2011/6/20,5479
2011/6/25,5594
2011/6/30,5591
2011/7/5,5486
2011/7/10,5460
2011/7/15,5482
2011/7/20,5656
2011/7/25,5581
2011/7/30,5668
2011/8/4,5614
2011/8/9,5612
2011/8/14,5597
2011/8/19,5597
2011/8/24,5737
2011/8/29,5697
2011/9/3,5654
2011/9/8,5660
2011/9/13,5631
2011/9/18,5544
2011/9/23,5516
2011/9/28,5420
2011/10/3,5578
2011/10/8,5520
2011/10/13,5493
2011/10/18,5553
2011/10/23,5403
2011/10/28,5487
2011/11/2,5450
2011/11/7,5542
2011/11/12,5488
2011/11/17,5449
2011/11/22,5441
2011/11/27,5615
2011/12/2,5537
2011/12/7,5488
2011/12/12,5522
2011/12/17,5543
2011/12/22,5461
2011/12/27,5394
2012/1/1,5535
2012/1/6,5529
2012/1/11,5528
2012/1/16,5517
2012/1/21,5622
2012/1/26,5619
2012/1/31,5618
2012/2/5,5666
2012/2/10,5715
2012/2/15,5733
2012/2/20,5745
2012/2/25,5703
2012/3/1,5748
2012/3/6,5754
2012/3/11,5790
2012/3/16,5822
2012/3/21,5797
2012/3/26,5808
2012/3/31,5696
2012/4/5,5779
2012/4/10,5763
2012/4/15,5830
2012/4/20,5798
2012/4/25,5894
2012/4/30,5923
2012/5/5,5941
2012/5/10,5981
2012/5/15,6012
2012/5/20,6022
2012/5/25,6022
2012/5/30,5935
2012/6/4,5941
2012/6/9,5934
2012/6/14,5964
2012/6/19,6005
2012/6/24,5912
2012/6/29,5962
2012/7/4,5961
2012/7/9,5764
2012/7/14,5614
2012/7/19,5638
2012/7/24,5654
2012/7/29,5595
2012/8/3,5475
2012/8/8,5466
2012/8/13,5524
2012/8/18,5511
2012/8/23,5632
2012/8/28,5696
2012/9/2,5709
2012/9/7,5680
2012/9/12,5612
2012/9/17,5663
2012/9/22,5693
2012/9/27,5644
2012/10/2,5712
2012/10/7,5616
2012/10/12,5613
2012/10/17,5602
