month,people
2011/1/1,59231
2011/1/6,59970
2011/1/11,60550
2011/1/16,61136
2011/1/21,61242
2011/1/26,61265
2011/1/31,61666
2011/2/5,62456
2011/2/10,62530
2011/2/15,63020
2011/2/20,62740
2011/2/25,62121
2011/3/2,61959
2011/3/7,62069
2011/3/12,62324
2011/3/17,62379
2011/3/22,62290
2011/3/27,61953
2011/4/1,62341
2011/4/6,62131
2011/4/11,63069
2011/4/16,62703
2011/4/21,63115
2011/4/26,63115
2011/5/1,63514
2011/5/6,63604
2011/5/11,64686
2011/5/16,64743
2011/5/21,64872
2011/5/26,65101
2011/5/31,65755
2011/6/5,66793
2011/6/10,67652
2011/6/15,67690
2011/6/20,67112
2011/6/25,68041
2011/6/30,68449
2011/7/5,68639
2011/7/10,68693
2011/7/15,68903
2011/7/20,69852
2011/7/25,70123
2011/7/30,70801
2011/8/4,71686
2011/8/9,70985
2011/8/14,71738
2011/8/19,71014
2011/8/24,71243
2011/8/29,70593
2011/9/3,69384
2011/9/8,69971
2011/9/13,70064
2011/9/18,70443
2011/9/23,70255
2011/9/28,71570
2011/10/3,71596
2011/10/8,71453
2011/10/13,71451
2011/10/18,71279
2011/10/23,70484
2011/10/28,69742
2011/11/2,69196
2011/11/7,70110
2011/11/12,69583
2011/11/17,68805
2011/11/22,69581
2011/11/27,70029
2011/12/2,69966
2011/12/7,68846
2011/12/12,69380
2011/12/17,69851
2011/12/22,69336
2011/12/27,69443
2012/1/1,69559
2012/1/6,69079
2012/1/11,68947
2012/1/16,69359
2012/1/21,69812
2012/1/26,70742
2012/1/31,71024
2012/2/5,70841
2012/2/10,70704
2012/2/15,70724
2012/2/20,71165
2012/2/25,70737
2012/3/1,71189
2012/3/6,72061
2012/3/11,72157
2012/3/16,73041
2012/3/21,72257
2012/3/26,72653
2012/3/31,72679
2012/4/5,72365
2012/4/10,72206
2012/4/15,72250
2012/4/20,72275
2012/4/25,71763
2012/4/30,71475
2012/5/5,72620
2012/5/10,73166
2012/5/15,73065
2012/5/20,73767
2012/5/25,74155
2012/5/30,74601
2012/6/4,74916
2012/6/9,75587
2012/6/14,75241
2012/6/19,75121
2012/6/24,75055
2012/6/29,75786
2012/7/4,76158
2012/7/9,75242
2012/7/14,75143
2012/7/19,75991
2012/7/24,76611
2012/7/29,77353
2012/8/3,78236
2012/8/8,78086
2012/8/13,77962
2012/8/18,78205
2012/8/23,77455
2012/8/28,77645
2012/9/2,78191
2012/9/7,78360
2012/9/12,78241
2012/9/17,77417
2012/9/22,77361
2012/9/27,78160
2012/10/2,78023
2012/10/7,79031
2012/10/12,78608
2012/10/17,79337
