month,people
2011/1/1,300387
2011/1/6,301610
2011/1/11,303464
2011/1/16,303983
2011/1/21,306206
2011/1/26,308182
2011/1/31,309818
2011/2/5,309349
2011/2/10,308781
2011/2/15,308198
2011/2/20,307961
2011/2/25,307482
2011/3/2,307304
2011/3/7,308201
2011/3/12,308761
2011/3/17,309437
2011/3/22,309166
2011/3/27,310796
2011/4/1,311910
2011/4/6,311195
2011/4/11,309835
2011/4/16,309821
2011/4/21,309656
2011/4/26,309343
2011/5/1,308200
2011/5/6,308802
2011/5/11,309903
2011/5/16,310855
2011/5/21,312383
2011/5/26,312975
2011/5/31,316141
2011/6/5,315687
2011/6/10,315287
2011/6/15,316154
2011/6/20,316346
2011/6/25,316581
2011/6/30,317200
2011/7/5,317854
2011/7/10,319485
2011/7/15,321104
2011/7/20,322375
2011/7/25,323859
2011/7/30,327537
2011/8/4,329671
2011/8/9,329596
2011/8/14,331142
2011/8/19,330815
2011/8/24,330783
2011/8/29,331050
2011/9/3,329598
2011/9/8,332108
2011/9/13,332179
2011/9/18,332659
2011/9/23,333581
2011/9/28,334244
2011/10/3,333780
2011/10/8,332405
2011/10/13,332572
2011/10/18,333776
2011/10/23,333774
2011/10/28,333075
2011/11/2,331601
2011/11/7,333191
2011/11/12,332772
2011/11/17,333831
2011/11/22,333386
2011/11/27,335536
2011/12/2,334451
2011/12/7,333297
2011/12/12,333275
2011/12/17,334165
2011/12/22,335234
2011/12/27,335199
2012/1/1,334560
2012/1/6,335521
2012/1/11,335779
2012/1/16,335712
2012/1/21,336730
2012/1/26,340214
2012/1/31,340093
2012/2/5,338913
2012/2/10,340065
2012/2/15,340924
2012/2/20,341093
2012/2/25,340598
2012/3/1,339317
2012/3/6,339795
2012/3/11,340329
2012/3/16,341458
2012/3/21,341018
2012/3/26,343765
2012/3/31,343231
2012/4/5,343281
2012/4/10,343968
2012/4/15,344449
2012/4/20,344031
2012/4/25,343274
2012/4/30,342117
2012/5/5,341764
2012/5/10,342542
2012/5/15,342622
2012/5/20,342702
2012/5/25,344607
2012/5/30,344629
2012/6/4,343979
2012/6/9,344583
2012/6/14,346078
2012/6/19,346017
2012/6/24,344419
2012/6/29,345871
2012/7/4,347447
2012/7/9,346797
2012/7/14,345415
2012/7/19,344151
2012/7/24,345504
2012/7/29,345206
2012/8/3,346685
2012/8/8,347490
2012/8/13,348321
2012/8/18,349737
2012/8/23,350535
2012/8/28,350079
2012/9/2,351365
2012/9/7,350872
2012/9/12,350843
2012/9/17,349994
2012/9/22,352054
2012/9/27,351021
2012/10/2,351119
2012/10/7,349913
2012/10/12,350701
2012/10/17,349373
