month,people
2011/1/1,60279
2011/1/6,60856
2011/1/11,61505
2011/1/16,61307
2011/1/21,61338
2011/1/26,61196
2011/1/31,61552
2011/2/5,61487
2011/2/10,61785
2011/2/15,62463
2011/2/20,62517
2011/2/25,62839
2011/3/2,62436
2011/3/7,62599
2011/3/12,62758
2011/3/17,62699
2011/3/22,63359
2011/3/27,62773
2011/4/1,62996
2011/4/6,63157
2011/4/11,63156
2011/4/16,63289
2011/4/21,63295
2011/4/26,63062
2011/5/1,63007
2011/5/6,62143
2011/5/11,62672
2011/5/16,62367
2011/5/21,62615
2011/5/26,61769
2011/5/31,61998
2011/6/5,61793
2011/6/10,61495
2011/6/15,61661
2011/6/20,61194
2011/6/25,60785
2011/6/30,60785
2011/7/5,60422
2011/7/10,60618
2011/7/15,60566
2011/7/20,59852
2011/7/25,60185
2011/7/30,60488
2011/8/4,59835
2011/8/9,59684
2011/8/14,59773
2011/8/19,60146
2011/8/24,60304
2011/8/29,60459
2011/9/3,60182
2011/9/8,60161
2011/9/13,60397
2011/9/18,60436
2011/9/23,60079
2011/9/28,59921
2011/10/3,59636
2011/10/8,59859
2011/10/13,60264
2011/10/18,59441
2011/10/23,59476
2011/10/28,59303
2011/11/2,59119
2011/11/7,59081
2011/11/12,59018
2011/11/17,59233
2011/11/22,59205
2011/11/27,59700
2011/12/2,59093
2011/12/7,59142
2011/12/12,59769
2011/12/17,59831
2011/12/22,60020
2011/12/27,59864
2012/1/1,60390
2012/1/6,60257
2012/1/11,60160
2012/1/16,60630
2012/1/21,60467
2012/1/26,60897
2012/1/31,60450
2012/2/5,60112
2012/2/10,60313
2012/2/15,59937
2012/2/20,59842
2012/2/25,59138
2012/3/1,59129
2012/3/6,59322
2012/3/11,59082
2012/3/16,58783
2012/3/21,58680
2012/3/26,59322
2012/3/31,59331
2012/4/5,59255
2012/4/10,59386
2012/4/15,59230
2012/4/20,59150
2012/4/25,59175
2012/4/30,58842
2012/5/5,58312
2012/5/10,57996
2012/5/15,58526
2012/5/20,58693
2012/5/25,57944
2012/5/30,58082
2012/6/4,57636
2012/6/9,57295
2012/6/14,57467
2012/6/19,57324
2012/6/24,56847
2012/6/29,57065
2012/7/4,56728
2012/7/9,56821
2012/7/14,56626
2012/7/19,56532
2012/7/24,56326
2012/7/29,56595
2012/8/3,56526
2012/8/8,55945
2012/8/13,56173
2012/8/18,56114
2012/8/23,55751
2012/8/28,55815
2012/9/2,55905
2012/9/7,55792
2012/9/12,55264
2012/9/17,55074
2012/9/22,54822
2012/9/27,54526
2012/10/2,53999
2012/10/7,53703
2012/10/12,53639
2012/10/17,53227
