month,people
2011/1/1,213043
2011/1/6,212470
2011/1/11,213627
2011/1/16,213444
2011/1/21,215454
2011/1/26,217638
2011/1/31,217986
2011/2/5,217186
2011/2/10,218857
2011/2/15,221012
2011/2/20,222893
2011/2/25,224727
2011/3/2,229061
2011/3/7,227697
2011/3/12,230256
2011/3/17,230608
2011/3/22,232545
2011/3/27,234968
2011/4/1,237265
2011/4/6,237572
2011/4/11,236478
2011/4/16,238864
2011/4/21,238879
2011/4/26,240470
2011/5/1,242260
2011/5/6,243022
2011/5/11,244213
2011/5/16,244144
2011/5/21,245497
2011/5/26,248484
2011/5/31,252914
2011/6/5,251620
2011/6/10,253953
2011/6/15,253662
2011/6/20,258446
2011/6/25,257717
2011/6/30,261882
2011/7/5,259744
2011/7/10,259574
2011/7/15,260215
2011/7/20,263241
2011/7/25,265992
2011/7/30,271303
2011/8/4,272812
2011/8/9,271859
2011/8/14,273327
2011/8/19,275665
2011/8/24,276014
2011/8/29,278626
2011/9/3,281526
2011/9/8,280116
2011/9/13,280874
2011/9/18,283981
2011/9/23,283177
2011/9/28,287815
2011/10/3,289613
2011/10/8,288918
2011/10/13,288830
2011/10/18,291541
2011/10/23,293124
2011/10/28,295848
2011/11/2,297122
2011/11/7,296773
2011/11/12,296689
2011/11/17,299267
2011/11/22,300673
2011/11/27,304898
2011/12/2,306605
2011/12/7,306383
2011/12/12,307897
2011/12/17,309213
2011/12/22,311249
2011/12/27,316701
2012/1/1,315626
2012/1/6,315169
2012/1/11,314802
2012/1/16,317185
2012/1/21,317858
2012/1/26,321825
2012/1/31,323647
2012/2/5,321748
2012/2/10,322400
2012/2/15,323924
2012/2/20,326493
2012/2/25,327977
2012/3/1,327982
2012/3/6,325491
2012/3/11,327967
2012/3/16,327292
2012/3/21,327416
2012/3/26,331731
2012/3/31,332068
2012/4/5,330215
2012/4/10,330088
2012/4/15,329843
2012/4/20,331150
2012/4/25,335477
2012/4/30,334173
2012/5/5,333624
2012/5/10,332639
2012/5/15,333625
2012/5/20,334612
2012/5/25,339108
2012/5/30,339937
2012/6/4,338704
2012/6/9,338295
2012/6/14,337729
2012/6/19,337022
2012/6/24,337436
2012/6/29,329062
2012/7/4,316818
2012/7/9,307064
2012/7/14,303638
2012/7/19,306504
2012/7/24,313491
2012/7/29,311637
2012/8/3,311397
2012/8/8,312949
2012/8/13,314196
2012/8/18,317751
2012/8/23,322220
2012/8/28,322103
2012/9/2,323895
2012/9/7,326898
2012/9/12,312612
2012/9/17,292654
2012/9/22,303867
2012/9/27,312608
2012/10/2,318503
2012/10/7,326468
2012/10/12,326424
2012/10/17,327554
