month,people
2011/1/1,86229
2011/1/6,85899
2011/1/11,85611
2011/1/16,88271
2011/1/21,87421
2011/1/26,86014
2011/1/31,86058
2011/2/5,85171
2011/2/10,83841
2011/2/15,85522
2011/2/20,85784
2011/2/25,85633
2011/3/2,85651
2011/3/7,85259
2011/3/12,86208
2011/3/17,85754
2011/3/22,85139
2011/3/27,85380
2011/4/1,85827
2011/4/6,85186
2011/4/11,84322
2011/4/16,84086
2011/4/21,84142
2011/4/26,84720
2011/5/1,84268
2011/5/6,82974
2011/5/11,83406
2011/5/16,84500
2011/5/21,83817
2011/5/26,82906
2011/5/31,83325
2011/6/5,83019
2011/6/10,84431
2011/6/15,84923
2011/6/20,85444
2011/6/25,84940
2011/6/30,84168
2011/7/5,84996
2011/7/10,84061
2011/7/15,83066
2011/7/20,84360
2011/7/25,83531
2011/7/30,83886
2011/8/4,83993
2011/8/9,83781
2011/8/14,83949
2011/8/19,83306
2011/8/24,82534
2011/8/29,81395
2011/9/3,80416
2011/9/8,81583
2011/9/13,82188
2011/9/18,82139
2011/9/23,82264
2011/9/28,82876
2011/10/3,83734
2011/10/8,83447
2011/10/13,84433
2011/10/18,85127
2011/10/23,84574
2011/10/28,83652
2011/11/2,84177
2011/11/7,84842
2011/11/12,84512
2011/11/17,84665
2011/11/22,83489
2011/11/27,82405
2011/12/2,82644
2011/12/7,82107
2011/12/12,81317
2011/12/17,82117
2011/12/22,82177
2011/12/27,82046
2012/1/1,81719
2012/1/6,81550
2012/1/11,81128
2012/1/16,82092
2012/1/21,81410
2012/1/26,82073
2012/1/31,82055
2012/2/5,81098
2012/2/10,80587
2012/2/15,81583
2012/2/20,81672
2012/2/25,81278
2012/3/1,80358
2012/3/6,79553
2012/3/11,80266
2012/3/16,79726
2012/3/21,79201
2012/3/26,79182
2012/3/31,79289
2012/4/5,79773
2012/4/10,80354
2012/4/15,80498
2012/4/20,81022
2012/4/25,81967
2012/4/30,81680
2012/5/5,82312
2012/5/10,82626
2012/5/15,81632
2012/5/20,80999
2012/5/25,81100
2012/5/30,82146
2012/6/4,81331
2012/6/9,81616
2012/6/14,82453
2012/6/19,82526
2012/6/24,82187
2012/6/29,82539
2012/7/4,82185
2012/7/9,82380
2012/7/14,82894
2012/7/19,83152
2012/7/24,84083
2012/7/29,83659
2012/8/3,83231
2012/8/8,83206
2012/8/13,82956
2012/8/18,82523
2012/8/23,82083
2012/8/28,81993
2012/9/2,82798
2012/9/7,82741
2012/9/12,82437
2012/9/17,82348
2012/9/22,82863
2012/9/27,82364
2012/10/2,82074
2012/10/7,82133
2012/10/12,81950
2012/10/17,82245
