month,people
2011/1/1,14492
2011/1/6,14436
2011/1/11,14369
2011/1/16,14336
2011/1/21,14371
2011/1/26,14367
2011/1/31,14455
2011/2/5,14530
2011/2/10,14433
2011/2/15,14402
2011/2/20,14368
2011/2/25,14267
2011/3/2,14293
2011/3/7,14183
2011/3/12,14167
2011/3/17,14195
2011/3/22,14064
2011/3/27,14193
2011/4/1,14391
2011/4/6,14484
2011/4/11,14793
2011/4/16,14767
2011/4/21,14825
2011/4/26,14840
2011/5/1,14828
2011/5/6,14714
2011/5/11,14757
2011/5/16,14733
2011/5/21,14714
2011/5/26,14860
2011/5/31,15000
2011/6/5,14745
2011/6/10,14920
2011/6/15,14875
2011/6/20,14847
2011/6/25,14858
2011/6/30,14744
2011/7/5,14750
2011/7/10,14997
2011/7/15,15148
2011/7/20,15208
2011/7/25,15270
2011/7/30,15529
2011/8/4,15581
2011/8/9,15596
2011/8/14,15509
2011/8/19,15502
2011/8/24,15488
2011/8/29,15481
2011/9/3,15392
2011/9/8,15515
2011/9/13,15532
2011/9/18,15556
2011/9/23,15555
2011/9/28,15697
2011/10/3,15735
2011/10/8,15691
2011/10/13,15862
2011/10/18,15912
2011/10/23,15997
2011/10/28,15950
2011/11/2,15945
2011/11/7,16015
2011/11/12,15955
2011/11/17,15957
2011/11/22,15928
2011/11/27,16053
2011/12/2,16133
2011/12/7,16109
2011/12/12,16103
2011/12/17,16136
2011/12/22,16104
2011/12/27,16098
2012/1/1,16082
2012/1/6,16158
2012/1/11,16254
2012/1/16,16309
2012/1/21,16243
2012/1/26,16273
2012/1/31,16226
2012/2/5,16268
2012/2/10,16040
2012/2/15,16094
2012/2/20,16062
2012/2/25,16075
2012/3/1,15952
2012/3/6,16033
2012/3/11,16042
2012/3/16,15904
2012/3/21,16077
2012/3/26,16171
2012/3/31,16100
2012/4/5,16099
2012/4/10,15947
2012/4/15,16028
2012/4/20,15916
2012/4/25,15954
2012/4/30,15968
2012/5/5,15768
2012/5/10,15857
2012/5/15,15934
2012/5/20,16002
2012/5/25,16105
2012/5/30,15925
2012/6/4,15795
2012/6/9,15817
2012/6/14,15866
2012/6/19,15955
2012/6/24,15880
2012/6/29,15746
2012/7/4,15756
2012/7/9,15752
2012/7/14,15767
2012/7/19,15804
2012/7/24,16151
2012/7/29,16029
2012/8/3,15844
2012/8/8,15800
2012/8/13,15999
2012/8/18,16065
2012/8/23,16088
2012/8/28,15934
2012/9/2,15898
2012/9/7,15914
2012/9/12,15925
2012/9/17,15961
2012/9/22,16074
2012/9/27,16003
2012/10/2,15792
2012/10/7,15688
2012/10/12,15633
2012/10/17,15600
